"Step","110-dynamic","110-dynamic - drop-0__MIN","110-dynamic - drop-0__MAX","110-ofb","110-ofbt - drop-0__MIN","110-ofbt - drop-0__MAX","110-static-1","110-static-1 - drop-0__MIN","110-static-1 - drop-0__MAX","110-every-100","110-every-100 - drop-0__MIN","110-every-100 - drop-0__MAX","110-every-10","110-every-10 - drop-0__MIN","110-every-10 - drop-0__MAX"
"144934","","","","0","0","0","","","","","","","","",""
"144937","","","","","","","0","0","0","","","","","",""
"144940","0","0","0","","","","","","","","","","0","0","0"
"144941","","","","","","","","","","0","0","0","","",""
"144951","","","","","","","0","0","0","","","","","",""
"144953","","","","0","0","0","","","","","","","","",""
"144957","0","0","0","","","","","","","","","","0","0","0"
"144968","","","","","","","","","","0","0","0","","",""
"144969","","","","","","","0","0","0","","","","","",""
"144974","","","","","","","","","","0","0","0","","",""
"144978","0","0","0","","","","","","","","","","0","0","0"
"144979","","","","0","0","0","","","","","","","","",""
"144982","","","","0","0","0","","","","","","","","",""
"144986","","","","","","","0","0","0","","","","","",""
"144992","","","","0","0","0","","","","","","","","",""
"145001","","","","","","","","","","0","0","0","","",""
"145002","0","0","0","","","","","","","","","","0","0","0"
"145006","","","","","","","0","0","0","","","","","",""
"145007","","","","","","","0","0","0","","","","","",""
"145010","","","","","","","","","","0","0","0","","",""
"145013","","","","","","","","","","0","0","0","","",""
"145019","0","0","0","0","0","0","0","0","0","","","","0","0","0"
"145023","0","0","0","","","","","","","","","","0","0","0"
"145024","","","","","","","0","0","0","","","","","",""
"145046","","","","0","0","0","","","","","","","","",""
"145052","0","0","0","","","","","","","","","","0","0","0"
"145058","","","","","","","","","","0","0","0","","",""
"145070","0","0","0","","","","","","","0","0","0","0","0","0"
"145071","","","","","","","0","0","0","","","","","",""
"145076","","","","","","","0","0","0","","","","","",""
"145078","","","","0","0","0","0","0","0","","","","","",""
"145091","","","","","","","0","0","0","","","","","",""
"145093","","","","0","0","0","","","","","","","","",""
"145095","","","","","","","","","","0","0","0","","",""
"145096","","","","","","","0","0","0","","","","","",""
"145099","","","","","","","","","","0","0","0","","",""
"145101","0","0","0","","","","","","","","","","0","0","0"
"145102","","","","","","","0","0","0","","","","","",""
"145103","","","","","","","","","","0","0","0","","",""
"145104","","","","0","0","0","","","","0","0","0","","",""
"145114","0","0","0","","","","","","","","","","0","0","0"
"145118","","","","0","0","0","","","","","","","","",""
"145127","","","","","","","","","","0","0","0","","",""
"145137","0","0","0","","","","","","","","","","0","0","0"
"145139","","","","","","","","","","0","0","0","","",""
"145147","","","","","","","0","0","0","","","","","",""
"145148","","","","","","","0","0","0","","","","","",""
"145152","","","","0","0","0","0","0","0","","","","","",""
"145154","","","","","","","","","","0","0","0","","",""
"145155","","","","0","0","0","","","","","","","","",""
"145159","","","","0","0","0","","","","","","","","",""
"145163","","","","0","0","0","","","","","","","","",""
"145173","0","0","0","","","","","","","","","","0","0","0"
"145186","","","","","","","","","","0","0","0","","",""
"145190","","","","0","0","0","","","","","","","","",""
"145194","","","","0","0","0","","","","","","","","",""
"145196","","","","","","","0","0","0","","","","","",""
"145212","","","","","","","","","","0","0","0","","",""
"145213","","","","0","0","0","","","","","","","","",""
"145222","","","","0","0","0","","","","","","","","",""
"145224","","","","","","","0","0","0","","","","","",""
"145225","0","0","0","","","","","","","","","","0","0","0"
"145229","","","","0","0","0","","","","","","","","",""
"145242","","","","0","0","0","","","","","","","","",""
"145243","","","","0","0","0","","","","","","","","",""
"145245","","","","0","0","0","","","","","","","","",""
"145246","","","","","","","","","","0","0","0","","",""
"145247","","","","","","","","","","0","0","0","","",""
"145249","","","","","","","","","","0","0","0","","",""
"145252","","","","","","","0","0","0","","","","","",""
"145263","","","","0","0","0","","","","","","","","",""
"145265","","","","0","0","0","0","0","0","","","","","",""
"145266","","","","","","","","","","0","0","0","","",""
"145267","","","","","","","","","","0","0","0","","",""
"145269","","","","","","","0","0","0","","","","","",""
"145280","","","","","","","","","","0","0","0","","",""
"145281","","","","","","","","","","0","0","0","","",""
"145282","0","0","0","","","","","","","","","","0","0","0"
"145283","","","","0","0","0","","","","","","","","",""
"145286","0","0","0","0","0","0","","","","","","","0","0","0"
"145294","","","","0","0","0","","","","","","","","",""
"145297","0","0","0","","","","","","","","","","0","0","0"
"145299","0","0","0","","","","","","","","","","0","0","0"
"145300","0","0","0","","","","","","","","","","0","0","0"
"145306","","","","0","0","0","","","","","","","","",""
"145307","0","0","0","","","","","","","0","0","0","0","0","0"
"145309","","","","","","","","","","0","0","0","","",""
"145311","","","","0","0","0","","","","","","","","",""
"145321","","","","","","","0","0","0","","","","","",""
"145327","","","","","","","0","0","0","","","","","",""
"145329","","","","","","","0","0","0","0","0","0","","",""
"145334","","","","0","0","0","","","","","","","","",""
"145341","","","","","","","","","","0","0","0","","",""
"145346","","","","0","0","0","","","","","","","","",""
"145349","","","","","","","","","","0","0","0","","",""
"145350","0","0","0","","","","","","","","","","0","0","0"
"145356","","","","","","","","","","0","0","0","","",""
"145361","","","","0","0","0","","","","","","","","",""
"145366","","","","0","0","0","","","","","","","","",""
"145369","","","","","","","0","0","0","","","","","",""
"145371","","","","","","","","","","0","0","0","","",""
"145376","","","","","","","0","0","0","","","","","",""
"145378","","","","","","","","","","0","0","0","","",""
"145388","","","","0","0","0","","","","","","","","",""
"145392","","","","","","","0","0","0","","","","","",""
"145399","","","","0","0","0","","","","0","0","0","","",""
"145400","0","0","0","","","","","","","","","","0","0","0"
"145402","","","","0","0","0","","","","","","","","",""
"145408","","","","","","","","","","0","0","0","","",""
"145411","","","","","","","0","0","0","0","0","0","","",""
"145412","0","0","0","","","","","","","","","","0","0","0"
"145420","0","0","0","","","","","","","","","","0","0","0"
"145421","","","","","","","0","0","0","","","","","",""
"145423","","","","0","0","0","","","","","","","","",""
"145424","","","","0","0","0","","","","","","","","",""
"145431","","","","","","","","","","0","0","0","","",""
"145432","0","0","0","","","","","","","","","","0","0","0"
"145434","0","0","0","","","","","","","0","0","0","0","0","0"
"145435","","","","","","","","","","0","0","0","","",""
"145437","0","0","0","","","","","","","","","","0","0","0"
"145442","","","","","","","0","0","0","","","","","",""
"145448","","","","","","","0","0","0","","","","","",""
"145451","0","0","0","","","","","","","","","","0","0","0"
"145452","","","","","","","0","0","0","","","","","",""
"145457","","","","","","","","","","0","0","0","","",""
"145463","","","","","","","","","","0","0","0","","",""
"145474","","","","","","","0","0","0","","","","","",""
"145475","","","","0","0","0","","","","","","","","",""
"145480","0","0","0","","","","","","","","","","0","0","0"
"145483","","","","","","","","","","0","0","0","","",""
"145484","","","","0","0","0","0","0","0","","","","","",""
"145489","","","","0","0","0","","","","","","","","",""
"145492","0","0","0","","","","","","","","","","0","0","0"
"145506","","","","0","0","0","","","","","","","","",""
"145508","0","0","0","","","","","","","0","0","0","0","0","0"
"145527","","","","","","","","","","0","0","0","","",""
"145535","0","0","0","","","","0","0","0","","","","0","0","0"
"145543","","","","","","","0","0","0","","","","","",""
"145546","","","","","","","0","0","0","","","","","",""
"145547","","","","","","","0","0","0","","","","","",""
"145553","","","","0","0","0","","","","","","","","",""
"145556","","","","","","","","","","0","0","0","","",""
"145558","0","0","0","","","","","","","","","","0","0","0"
"145560","","","","0","0","0","","","","","","","","",""
"145573","","","","0","0","0","","","","","","","","",""
"145576","0","0","0","","","","","","","","","","0","0","0"
"145577","","","","","","","","","","0","0","0","","",""
"145582","","","","","","","","","","0","0","0","","",""
"145590","","","","","","","","","","0","0","0","","",""
"145591","0","0","0","","","","","","","","","","0","0","0"
"145598","","","","0","0","0","","","","","","","","",""
"145601","","","","","","","","","","0","0","0","","",""
"145613","","","","0","0","0","0","0","0","","","","","",""
"145633","0","0","0","","","","","","","","","","0","0","0"
"145635","","","","0","0","0","","","","","","","","",""
"145638","0","0","0","","","","","","","","","","0","0","0"
"145654","0","0","0","","","","","","","","","","0","0","0"
"145655","","","","","","","0","0","0","","","","","",""
"145663","","","","0","0","0","","","","","","","","",""
"145672","","","","","","","0","0","0","","","","","",""
"145677","","","","0","0","0","","","","","","","","",""
"145680","","","","","","","","","","0","0","0","","",""
"145682","0","0","0","","","","","","","","","","0","0","0"
"145684","","","","","","","0","0","0","","","","","",""
"145690","","","","","","","0","0","0","0","0","0","","",""
"145693","","","","","","","0","0","0","","","","","",""
"145695","","","","","","","","","","0","0","0","","",""
"145705","","","","","","","","","","0","0","0","","",""
"145709","","","","","","","","","","0","0","0","","",""
"145715","","","","","","","","","","0","0","0","","",""
"145717","","","","0","0","0","","","","0","0","0","","",""
"145719","0","0","0","","","","","","","","","","0","0","0"
"145747","","","","","","","0","0","0","","","","","",""
"145748","","","","","","","0","0","0","","","","","",""
"145749","0","0","0","","","","","","","","","","0","0","0"
"145753","","","","","","","","","","0","0","0","","",""
"145754","","","","0","0","0","","","","","","","","",""
"145761","","","","0","0","0","","","","","","","","",""
"145766","","","","0","0","0","","","","","","","","",""
"145767","","","","","","","0","0","0","","","","","",""
"145778","","","","","","","","","","0","0","0","","",""
"145780","","","","","","","0","0","0","","","","","",""
"145781","","","","","","","","","","0","0","0","","",""
"145786","","","","0","0","0","0","0","0","0","0","0","","",""
"145792","0","0","0","","","","0","0","0","","","","0","0","0"
"145796","","","","0","0","0","","","","","","","","",""
"145808","","","","","","","","","","0","0","0","","",""
"145817","","","","","","","0","0","0","","","","","",""
"145821","0","0","0","","","","","","","","","","0","0","0"
"145822","","","","","","","0","0","0","","","","","",""
"145832","","","","","","","","","","0","0","0","","",""
"145834","0","0","0","","","","","","","","","","0","0","0"
"145836","","","","0","0","0","","","","","","","","",""
"145842","","","","","","","0","0","0","","","","","",""
"145845","0","0","0","","","","","","","","","","0","0","0"
"145847","","","","0","0","0","","","","","","","","",""
"145848","","","","","","","0","0","0","","","","","",""
"145868","","","","0","0","0","","","","","","","","",""
"145871","0","0","0","","","","","","","","","","0","0","0"
"145872","","","","","","","0","0","0","","","","","",""
"145877","","","","","","","","","","0","0","0","","",""
"145878","","","","","","","0","0","0","","","","","",""
"145880","","","","","","","0","0","0","","","","","",""
"145889","","","","","","","0","0","0","","","","","",""
"145890","","","","","","","","","","0","0","0","","",""
"145901","","","","0","0","0","","","","","","","","",""
