"Step","active-0","sunny-durian-3 - active-0__MIN","sunny-durian-3 - active-0__MAX"
"7647525","3","3","3"
"7647574","3","3","3"
"7647958","3","3","3"
"7649037","3","3","3"
"7649563","3","3","3"
"7649585","3","3","3"
"7650269","3","3","3"
"7650903","3","3","3"
"7651307","3","3","3"
"7652094","3","3","3"
"7652469","3","3","3"
"7654621","3","3","3"
"7654679","3","3","3"
"7655712","3","3","3"
"7656135","3","3","3"
"7656260","3","3","3"
"7656759","3","3","3"
"7659697","3","3","3"
"7660742","2","2","2"
"7661249","3","3","3"
"7661256","2","2","2"
"7661834","3","3","3"
"7664353","2","2","2"
"7666108","3","3","3"
"7667463","3","3","3"
"7667944","3","3","3"
"7669169","3","3","3"
"7669253","3","3","3"
"7669468","3","3","3"
"7670421","3","3","3"
"7670989","3","3","3"
"7671124","3","3","3"
"7674368","3","3","3"
"7675711","3","3","3"
"7676197","3","3","3"
"7677584","2","2","2"
"7677923","3","3","3"
"7679897","3","3","3"
"7679943","3","3","3"
"7680757","3","3","3"
"7680771","2","2","2"
"7682563","2","2","2"
"7683809","3","3","3"
"7683892","3","3","3"
"7685225","3","3","3"
"7685714","3","3","3"
"7688320","3","3","3"
"7689173","3","3","3"
"7689954","3","3","3"
"7690312","3","3","3"
"7690601","2","2","2"
"7692546","2","2","2"
"7693017","3","3","3"
"7693255","3","3","3"
"7695467","2","2","2"
"7695737","1","1","1"
"7696283","1","1","1"
"7698675","3","3","3"
"7699110","3","3","3"
"7702883","10","10","10"
"7703350","15","15","15"
"7703543","11","11","11"
"7705579","14","14","14"
"7708607","13","13","13"
"7708625","11","11","11"
"7710215","14","14","14"
"7710572","11","11","11"
"7710951","15","15","15"
"7712240","11","11","11"
"7712716","13","13","13"
"7714475","13","13","13"
"7714508","14","14","14"
"7714538","13","13","13"
"7715489","11","11","11"
"7715510","14","14","14"
"7715761","14","14","14"
"7716021","10","10","10"
"7718659","16","16","16"
"7718792","12","12","12"
"7719626","9","9","9"
"7720181","12","12","12"
"7721562","16","16","16"
"7722335","14","14","14"
"7723227","15","15","15"
"7723958","12","12","12"
"7724385","14","14","14"
"7725327","11","11","11"
"7725345","11","11","11"
"7725937","12","12","12"
"7726098","15","15","15"
"7726719","14","14","14"
"7726865","10","10","10"
"7728147","8","8","8"
"7728715","14","14","14"
"7728818","14","14","14"
"7729664","13","13","13"
"7730366","13","13","13"
"7733303","14","14","14"
"7734011","13","13","13"
"7734617","14","14","14"
"7736676","15","15","15"
"7737806","12","12","12"
"7738744","12","12","12"
"7739533","13","13","13"
"7740710","12","12","12"
"7741630","9","9","9"
"7742841","14","14","14"
"7744471","12","12","12"
"7744787","13","13","13"
"7745839","11","11","11"
"7746117","15","15","15"
"7746817","12","12","12"
"7747671","13","13","13"
"7748424","14","14","14"
"7749941","14","14","14"
"7750091","11","11","11"
"7750388","12","12","12"
"7751737","13","13","13"
"7751923","11","11","11"
"7752072","14","14","14"
"7752473","13","13","13"
"7756533","15","15","15"
"7757595","15","15","15"
"7759091","12","12","12"
"7760275","15","15","15"
"7761429","14","14","14"
"7763450","14","14","14"
"7763798","13","13","13"
"7765931","13","13","13"
"7767538","14","14","14"
"7767572","10","10","10"
"7768914","13","13","13"
"7771181","15","15","15"
"7772142","14","14","14"
"7773116","14","14","14"
"7776546","15","15","15"
"7777210","13","13","13"
"7778498","14","14","14"
"7779054","16","16","16"
"7779571","15","15","15"
"7781552","13","13","13"
"7781738","13","13","13"
"7781798","13","13","13"
"7784130","14","14","14"
"7784766","12","12","12"
"7786709","11","11","11"
"7787220","13","13","13"
"7787874","14","14","14"
"7791706","12","12","12"
"7795363","12","12","12"
"7798697","11","11","11"
"7799360","14","14","14"
"7800544","3","3","3"
"7803306","2","2","2"
"7804684","0","0","0"
"7805527","1","1","1"
"7805948","2","2","2"
"7809401","2","2","2"
"7810197","2","2","2"
"7812635","1","1","1"
"7814219","2","2","2"
"7814698","0","0","0"
"7816582","2","2","2"
"7816836","3","3","3"
"7817780","2","2","2"
"7818047","2","2","2"
"7818710","2","2","2"
"7818822","2","2","2"
"7818967","2","2","2"
"7819803","0","0","0"
"7822004","1","1","1"
"7822350","2","2","2"
"7822506","3","3","3"
"7822918","0","0","0"
"7823666","1","1","1"
"7823687","2","2","2"
"7825401","3","3","3"
"7825752","3","3","3"
"7826508","1","1","1"
"7826568","1","1","1"
"7829509","2","2","2"
"7829548","0","0","0"
"7829570","2","2","2"
"7830502","0","0","0"
"7831490","2","2","2"
"7833243","1","1","1"
"7835840","3","3","3"
"7836605","3","3","3"
"7840986","2","2","2"
"7841090","1","1","1"
"7841318","3","3","3"
"7842088","1","1","1"
"7845674","0","0","0"
"7846482","1","1","1"
"7846745","0","0","0"
"7847988","1","1","1"
"7848925","2","2","2"
"7849044","1","1","1"
"7849365","1","1","1"
"7849744","2","2","2"
"7850371","1","1","1"
"7850626","2","2","2"
"7850688","1","1","1"
"7851782","1","1","1"
"7852284","1","1","1"
"7854362","1","1","1"
"7855109","3","3","3"
"7856037","1","1","1"
"7856213","0","0","0"
"7856477","3","3","3"
"7857332","0","0","0"
"7858069","1","1","1"
"7858686","1","1","1"
"7859226","0","0","0"
"7861387","0","0","0"
"7862646","2","2","2"
"7864651","2","2","2"
"7864725","1","1","1"
"7864967","2","2","2"
"7867235","2","2","2"
"7874895","2","2","2"
"7876855","1","1","1"
"7878692","2","2","2"
"7879270","1","1","1"
"7880257","1","1","1"
"7880562","1","1","1"
"7883451","1","1","1"
"7883698","0","0","0"
"7884876","3","3","3"
"7887126","2","2","2"
"7890700","2","2","2"
"7892017","2","2","2"
"7895289","1","1","1"
"7896024","2","2","2"
"7896055","2","2","2"
"7896135","2","2","2"
"7896174","1","1","1"
"7897256","0","0","0"
"7899742","1","1","1"
"7903577","3","3","3"
"7905155","6","6","6"
"7908418","4","4","4"
"7909492","1","1","1"
"7910735","4","4","4"
"7911473","7","7","7"
"7911762","4","4","4"
"7912358","6","6","6"
"7913069","4","4","4"
"7913101","7","7","7"
"7913143","8","8","8"
"7913327","7","7","7"
"7913666","4","4","4"
"7914586","2","2","2"
"7918720","7","7","7"
"7918726","2","2","2"
"7920327","5","5","5"
"7921682","4","4","4"
"7921751","3","3","3"
"7924275","4","4","4"
"7924664","5","5","5"
"7924689","5","5","5"
"7928221","3","3","3"
"7929968","4","4","4"
"7930979","4","4","4"
"7931096","5","5","5"
"7934438","5","5","5"
"7935282","3","3","3"
"7936663","3","3","3"
"7937100","5","5","5"
"7937189","5","5","5"
"7938005","8","8","8"
"7941132","3","3","3"
"7941294","2","2","2"
"7941616","3","3","3"
"7943208","7","7","7"
"7943649","8","8","8"
"7943974","8","8","8"
"7944341","2","2","2"
"7945830","7","7","7"
"7945884","3","3","3"
"7945890","6","6","6"
"7946366","6","6","6"
"7947607","3","3","3"
"7947650","2","2","2"
"7948016","5","5","5"
"7950570","8","8","8"
"7951070","7","7","7"
"7952210","3","3","3"
"7952511","7","7","7"
"7953029","3","3","3"
"7954030","1","1","1"
"7954056","6","6","6"
"7954340","2","2","2"
"7959313","7","7","7"
"7959937","3","3","3"
"7960568","3","3","3"
"7962398","4","4","4"
"7964105","3","3","3"
"7964549","6","6","6"
"7964848","5","5","5"
"7967782","2","2","2"
"7968411","3","3","3"
"7969525","4","4","4"
"7969852","5","5","5"
"7970336","3","3","3"
"7971633","4","4","4"
"7971640","6","6","6"
"7974586","6","6","6"
"7975639","5","5","5"
"7976454","4","4","4"
"7976455","4","4","4"
"7976621","4","4","4"
"7976759","3","3","3"
"7976807","4","4","4"
"7977064","4","4","4"
"7977221","1","1","1"
"7978372","7","7","7"
"7978571","3","3","3"
"7979551","9","9","9"
"7980554","7","7","7"
"7980846","3","3","3"
"7981016","6","6","6"
"7981445","7","7","7"
"7981782","4","4","4"
"7982948","8","8","8"
"7982978","6","6","6"
"7985697","4","4","4"
"7985970","8","8","8"
"7986286","6","6","6"
"7987132","5","5","5"
"7989119","1","1","1"
"7989979","8","8","8"
"7992637","9","9","9"
"7992771","4","4","4"
"7993777","4","4","4"
"7993856","2","2","2"
"7995410","1","1","1"
"7996338","6","6","6"
"7998288","4","4","4"
"7998659","3","3","3"
"7998669","6","6","6"
"8004316","12","12","12"
"8005033","14","14","14"
"8005775","15","15","15"
"8006748","14","14","14"
"8007409","10","10","10"
"8007636","14","14","14"
"8008334","12","12","12"
"8008598","14","14","14"
"8009141","15","15","15"
"8009630","20","20","20"
"8010290","13","13","13"
"8010988","7","7","7"
"8011131","12","12","12"
"8013726","15","15","15"
"8014109","16","16","16"
"8014445","14","14","14"
"8014644","12","12","12"
"8014987","11","11","11"
"8016517","13","13","13"
"8016890","11","11","11"
"8017016","13","13","13"
"8017212","14","14","14"
"8017441","10","10","10"
"8020495","12","12","12"
"8020605","7","7","7"
"8021539","10","10","10"
"8024198","10","10","10"
"8024349","10","10","10"
"8028197","8","8","8"
"8030767","9","9","9"
"8030814","10","10","10"
"8031188","15","15","15"
"8031614","15","15","15"
"8031730","16","16","16"
"8033080","15","15","15"
"8033852","10","10","10"
"8034480","18","18","18"
"8034811","16","16","16"
"8035268","14","14","14"
"8035646","10","10","10"
"8036564","4","4","4"
"8037487","12","12","12"
"8038419","10","10","10"
"8040413","17","17","17"
"8041288","13","13","13"
"8043242","7","7","7"
"8044932","11","11","11"
"8045999","15","15","15"
"8046329","14","14","14"
"8046626","13","13","13"
"8047096","17","17","17"
"8047946","8","8","8"
"8048924","11","11","11"
"8056614","14","14","14"
"8058982","17","17","17"
"8060868","14","14","14"
"8061547","10","10","10"
"8061560","18","18","18"
"8064732","7","7","7"
"8066515","12","12","12"
"8066959","13","13","13"
"8067007","9","9","9"
"8067482","11","11","11"
"8067894","14","14","14"
"8068537","11","11","11"
"8069311","11","11","11"
"8070989","13","13","13"
"8071186","11","11","11"
"8071352","18","18","18"
"8072845","12","12","12"
"8072986","9","9","9"
"8074777","13","13","13"
"8076726","13","13","13"
"8078742","9","9","9"
"8078939","16","16","16"
"8079153","18","18","18"
"8080990","10","10","10"
"8082879","9","9","9"
"8083092","12","12","12"
"8083792","14","14","14"
"8084244","10","10","10"
"8085717","15","15","15"
"8087078","11","11","11"
"8090111","9","9","9"
"8090830","18","18","18"
"8091028","12","12","12"
"8091788","11","11","11"
"8094681","13","13","13"
"8096009","11","11","11"
"8096253","12","12","12"
"8097191","8","8","8"
"8097832","12","12","12"
"8098487","14","14","14"
"8099846","13","13","13"
"8100590","9","9","9"
"8100853","8","8","8"
"8101556","9","9","9"
"8102428","5","5","5"
"8103596","7","7","7"
"8104459","15","15","15"
"8104471","14","14","14"
"8104667","7","7","7"
"8105910","9","9","9"
"8108754","9","9","9"
"8109224","14","14","14"
"8109913","9","9","9"
"8110635","6","6","6"
"8111699","9","9","9"
"8113490","10","10","10"
"8114755","12","12","12"
"8115820","5","5","5"
"8116171","7","7","7"
"8117171","9","9","9"
"8117663","12","12","12"
"8118208","4","4","4"
"8119177","7","7","7"
"8121271","9","9","9"
"8122458","9","9","9"
"8123070","8","8","8"
"8124263","8","8","8"
"8128628","11","11","11"
"8128997","11","11","11"
"8129718","9","9","9"
"8131577","7","7","7"
"8132743","9","9","9"
"8132864","5","5","5"
"8134009","5","5","5"
"8138859","5","5","5"
"8139620","7","7","7"
"8140422","11","11","11"
"8142187","9","9","9"
"8142398","7","7","7"
"8144135","6","6","6"
"8144138","10","10","10"
"8146184","5","5","5"
"8146891","13","13","13"
"8147558","7","7","7"
"8147685","10","10","10"
"8149145","7","7","7"
"8149172","8","8","8"
"8150334","10","10","10"
"8153202","14","14","14"
"8153206","12","12","12"
"8153529","8","8","8"
"8153613","10","10","10"
"8154933","7","7","7"
"8156458","4","4","4"
"8157511","8","8","8"
"8160085","5","5","5"
"8160704","4","4","4"
"8161258","9","9","9"
"8161549","6","6","6"
"8162491","9","9","9"
"8163870","9","9","9"
"8164249","10","10","10"
"8164686","5","5","5"
"8165501","6","6","6"
"8165806","13","13","13"
"8166637","13","13","13"
"8168368","16","16","16"
"8168446","10","10","10"
"8170184","7","7","7"
"8170376","12","12","12"
"8172110","8","8","8"
"8173562","12","12","12"
"8174582","9","9","9"
"8174652","11","11","11"
"8175625","9","9","9"
"8176996","12","12","12"
"8177230","9","9","9"
"8177615","11","11","11"
"8177813","7","7","7"
"8178237","10","10","10"
"8179064","5","5","5"
"8180260","10","10","10"
"8181095","9","9","9"
"8181530","11","11","11"
"8181532","11","11","11"
"8186706","8","8","8"
"8187656","9","9","9"
"8187856","3","3","3"
"8189881","5","5","5"
"8191620","8","8","8"
"8192632","5","5","5"
"8193384","15","15","15"
"8195254","12","12","12"
"8196383","12","12","12"
"8199085","11","11","11"
"8200007","6","6","6"
"8200776","7","7","7"
"8201651","4","4","4"
"8201950","2","2","2"
"8204376","3","3","3"
"8205971","7","7","7"
"8208244","4","4","4"
"8208823","7","7","7"
"8209489","2","2","2"
"8209750","8","8","8"
"8212542","3","3","3"
"8214466","5","5","5"
"8214745","7","7","7"
"8215054","7","7","7"
"8215597","6","6","6"
"8215906","3","3","3"
"8217626","7","7","7"
"8222405","3","3","3"
"8225052","4","4","4"
"8226090","6","6","6"
"8226109","3","3","3"
"8226224","6","6","6"
"8226235","4","4","4"
"8227004","5","5","5"
"8229396","2","2","2"
"8229659","9","9","9"
"8231617","4","4","4"
"8233421","3","3","3"
"8235474","3","3","3"
"8235897","3","3","3"
"8236807","6","6","6"
"8237842","2","2","2"
"8239356","5","5","5"
"8239889","6","6","6"
"8241202","6","6","6"
"8241696","6","6","6"
"8243008","7","7","7"
"8244054","6","6","6"
"8245440","4","4","4"
"8245857","5","5","5"
"8251468","3","3","3"
"8252416","2","2","2"
"8253503","10","10","10"
"8254316","4","4","4"
"8255147","8","8","8"
"8258356","4","4","4"
"8261995","6","6","6"
"8262233","9","9","9"
"8262413","5","5","5"
"8264287","5","5","5"
"8264915","5","5","5"
"8265501","0","0","0"
"8272089","4","4","4"
"8273050","7","7","7"
"8274945","3","3","3"
"8275369","5","5","5"
"8275656","3","3","3"
"8276712","5","5","5"
"8279017","5","5","5"
"8279585","5","5","5"
"8280073","7","7","7"
"8280443","7","7","7"
"8281340","5","5","5"
"8282489","7","7","7"
"8285344","2","2","2"
"8285655","4","4","4"
"8286324","3","3","3"
"8287530","8","8","8"
"8290430","1","1","1"
"8291184","7","7","7"
"8291906","8","8","8"
"8291942","4","4","4"
"8292006","3","3","3"
"8292934","5","5","5"
"8293310","5","5","5"
"8294398","3","3","3"
"8299025","3","3","3"
"8300097","8","8","8"
"8301469","5","5","5"
"8301543","7","7","7"
"8302138","7","7","7"
"8303880","10","10","10"
"8305475","9","9","9"
"8306473","6","6","6"
"8307774","8","8","8"
"8308627","6","6","6"
"8310022","8","8","8"
"8311193","9","9","9"
"8311405","8","8","8"
"8313371","10","10","10"
"8313866","8","8","8"
"8316031","11","11","11"
"8316040","6","6","6"
"8319402","7","7","7"
"8319787","8","8","8"
"8320987","7","7","7"
"8321254","12","12","12"
"8321733","7","7","7"
"8322319","7","7","7"
"8323929","11","11","11"
"8325370","7","7","7"
"8325679","8","8","8"
"8328735","9","9","9"
"8329345","7","7","7"
"8332990","7","7","7"
"8335112","8","8","8"
"8335601","9","9","9"
"8335798","7","7","7"
"8336619","6","6","6"
"8337074","8","8","8"
"8341485","8","8","8"
"8342721","11","11","11"
"8344227","8","8","8"
"8345507","8","8","8"
"8345552","9","9","9"
"8348262","8","8","8"
"8348783","7","7","7"
"8349236","8","8","8"
"8350116","7","7","7"
"8351328","10","10","10"
"8351662","9","9","9"
"8353079","5","5","5"
"8353396","6","6","6"
"8357401","9","9","9"
"8357437","10","10","10"
"8358219","6","6","6"
"8358625","8","8","8"
"8361646","9","9","9"
"8362763","8","8","8"
"8363465","5","5","5"
"8365331","8","8","8"
"8366966","8","8","8"
"8369400","10","10","10"
"8370939","10","10","10"
"8374867","4","4","4"
"8375922","8","8","8"
"8378703","6","6","6"
"8379394","9","9","9"
"8379838","10","10","10"
"8380363","5","5","5"
"8380510","8","8","8"
"8380992","11","11","11"
"8381985","8","8","8"
"8382805","8","8","8"
"8382925","6","6","6"
"8385710","6","6","6"
"8386630","8","8","8"
"8387841","9","9","9"
"8389471","7","7","7"
"8389787","6","6","6"
"8390839","7","7","7"
"8391117","8","8","8"
"8391817","6","6","6"
"8392671","5","5","5"
"8393424","11","11","11"
"8394941","8","8","8"
"8395091","8","8","8"
"8395388","3","3","3"
"8396737","11","11","11"
"8396923","10","10","10"
"8397072","8","8","8"
"8397473","9","9","9"
"8401533","7","7","7"
"8402595","11","11","11"
"8404091","5","5","5"
"8405275","7","7","7"
"8406429","6","6","6"
"8408450","5","5","5"
"8408798","5","5","5"
"8410931","5","5","5"
"8412538","9","9","9"
"8412572","9","9","9"
"8413914","9","9","9"
"8416181","9","9","9"
"8417142","6","6","6"
"8418116","5","5","5"
"8421546","8","8","8"
"8422210","8","8","8"
"8423498","8","8","8"
"8424054","4","4","4"
"8424571","6","6","6"
"8426552","10","10","10"
"8426738","9","9","9"
"8426798","6","6","6"
"8429130","8","8","8"
"8429766","10","10","10"
"8431709","6","6","6"
"8432220","5","5","5"
"8432874","10","10","10"
"8436706","11","11","11"
"8440363","7","7","7"
"8443697","6","6","6"
"8444360","5","5","5"
"8445544","8","8","8"
"8448306","4","4","4"
"8449684","8","8","8"
"8450527","9","9","9"
"8450948","6","6","6"
"8454401","11","11","11"
"8455197","7","7","7"
"8457635","5","5","5"
"8459219","6","6","6"
"8459698","9","9","9"
"8461582","7","7","7"
"8461836","6","6","6"
"8462780","7","7","7"
"8463047","7","7","7"
"8463710","8","8","8"
"8463822","8","8","8"
"8463967","6","6","6"
"8464803","7","7","7"
"8467004","7","7","7"
"8467350","7","7","7"
"8467506","6","6","6"
"8467918","5","5","5"
"8468666","7","7","7"
"8468687","8","8","8"
"8470401","8","8","8"
"8470752","8","8","8"
"8471508","6","6","6"
"8471568","9","9","9"
"8474509","11","11","11"
"8474548","8","8","8"
"8474570","6","6","6"
"8475502","7","7","7"
"8476490","5","5","5"
"8478243","8","8","8"
"8480840","5","5","5"
"8481605","11","11","11"
"8485986","6","6","6"
"8486090","5","5","5"
"8486318","8","8","8"
"8487088","8","8","8"
"8490674","6","6","6"
"8491482","4","4","4"
"8491745","3","3","3"
"8492988","9","9","9"
"8493925","6","6","6"
"8494044","5","5","5"
"8494365","9","9","9"
"8494744","5","5","5"
"8495371","9","9","9"
"8495626","6","6","6"
"8495688","5","5","5"
"8496782","5","5","5"
"8497284","8","8","8"
"8499362","7","7","7"
"8500109","13","13","13"
"8501037","13","13","13"
"8501213","13","13","13"
"8501477","8","8","8"
"8502332","20","20","20"
"8503069","13","13","13"
"8503686","16","16","16"
"8504226","10","10","10"
"8506387","15","15","15"
"8507646","16","16","16"
"8509651","17","17","17"
"8509725","13","13","13"
"8509967","11","11","11"
"8512235","17","17","17"
"8519895","13","13","13"
"8521855","11","11","11"
"8523692","13","13","13"
"8524270","11","11","11"
