"Step","active-1","sunny-durian-3 - active-1__MIN","sunny-durian-3 - active-1__MAX"
"9866101","7","7","7"
"9866278","10","10","10"
"9868253","11","11","11"
"9868355","10","10","10"
"9869065","8","8","8"
"9869660","12","12","12"
"9871050","12","12","12"
"9871334","8","8","8"
"9871958","10","10","10"
"9872260","13","13","13"
"9874091","12","12","12"
"9875512","11","11","11"
"9877030","8","8","8"
"9878173","14","14","14"
"9882713","11","11","11"
"9882834","13","13","13"
"9883460","11","11","11"
"9883524","11","11","11"
"9884935","13","13","13"
"9887069","9","9","9"
"9887379","8","8","8"
"9887976","9","9","9"
"9888197","14","14","14"
"9888448","12","12","12"
"9889598","11","11","11"
"9890576","10","10","10"
"9891486","12","12","12"
"9894426","13","13","13"
"9894588","14","14","14"
"9898569","11","11","11"
"9898917","9","9","9"
"9899664","15","15","15"
"9900817","9","9","9"
"9902137","14","14","14"
"9902403","13","13","13"
"9903432","10","10","10"
"9904388","14","14","14"
"9906741","12","12","12"
"9907948","10","10","10"
"9908396","12","12","12"
"9909647","10","10","10"
"9913588","11","11","11"
"9914460","11","11","11"
"9914520","10","10","10"
"9916646","9","9","9"
"9919127","10","10","10"
"9920074","14","14","14"
"9921135","11","11","11"
"9921707","10","10","10"
"9921969","12","12","12"
"9922744","10","10","10"
"9922889","7","7","7"
"9926093","12","12","12"
"9926132","12","12","12"
"9929294","9","9","9"
"9929367","13","13","13"
"9930564","9","9","9"
"9930580","8","8","8"
"9932508","8","8","8"
"9936616","10","10","10"
"9936658","9","9","9"
"9937420","8","8","8"
"9938318","8","8","8"
"9940559","6","6","6"
"9941057","9","9","9"
"9942034","14","14","14"
"9942530","11","11","11"
"9942722","9","9","9"
"9943194","11","11","11"
"9943593","8","8","8"
"9945823","9","9","9"
"9945938","11","11","11"
"9946471","11","11","11"
"9947949","14","14","14"
"9949185","9","9","9"
"9949710","7","7","7"
"9952114","10","10","10"
"9953251","11","11","11"
"9953328","8","8","8"
"9953583","12","12","12"
"9953738","8","8","8"
"9954052","6","6","6"
"9957037","8","8","8"
"9958565","13","13","13"
"9958614","4","4","4"
"9959713","11","11","11"
"9960176","12","12","12"
"9960634","11","11","11"
"9961038","10","10","10"
"9961456","15","15","15"
"9962882","10","10","10"
"9964929","14","14","14"
"9965224","12","12","12"
"9966230","10","10","10"
"9966336","11","11","11"
"9966392","12","12","12"
"9966541","11","11","11"
"9966549","10","10","10"
"9970672","8","8","8"
"9972868","11","11","11"
"9973606","17","17","17"
"9975124","8","8","8"
"9976991","12","12","12"
"9977693","12","12","12"
"9977710","10","10","10"
"9978679","9","9","9"
"9980297","7","7","7"
"9980604","11","11","11"
"9983084","10","10","10"
"9983338","10","10","10"
"9984881","13","13","13"
"9985120","10","10","10"
"9985772","11","11","11"
"9986726","11","11","11"
"9988970","11","11","11"
"9991855","13","13","13"
"9991909","6","6","6"
"9992284","8","8","8"
"9993879","6","6","6"
"9994527","9","9","9"
"9995489","11","11","11"
"9995776","14","14","14"
"9996132","11","11","11"
"9996803","9","9","9"
"9997365","10","10","10"
"9997376","12","12","12"
"9998832","13","13","13"
"9998959","13","13","13"
"9999198","9","9","9"
"9999795","7","7","7"
"9999989","10","10","10"
"10001575","5","5","5"
"10002726","6","6","6"
"10002968","6","6","6"
"10003269","8","8","8"
"10003531","7","7","7"
"10003972","8","8","8"
"10008564","6","6","6"
"10009957","8","8","8"
"10010646","4","4","4"
"10011678","6","6","6"
"10013353","1","1","1"
"10015030","8","8","8"
"10015171","6","6","6"
"10016411","8","8","8"
"10016475","6","6","6"
"10016697","7","7","7"
"10016698","11","11","11"
"10018492","7","7","7"
"10022297","8","8","8"
"10022809","6","6","6"
"10023029","7","7","7"
"10023575","5","5","5"
"10024764","4","4","4"
"10026084","6","6","6"
"10027028","6","6","6"
"10027517","6","6","6"
"10029703","9","9","9"
"10031999","10","10","10"
"10032784","6","6","6"
"10033839","5","5","5"
"10035465","6","6","6"
"10038517","1","1","1"
"10039454","4","4","4"
"10041500","5","5","5"
"10041961","6","6","6"
"10042166","4","4","4"
"10043313","6","6","6"
"10045068","6","6","6"
"10046063","7","7","7"
"10046210","6","6","6"
"10046488","5","5","5"
"10051071","7","7","7"
"10051458","5","5","5"
"10052217","9","9","9"
"10052562","7","7","7"
"10052734","6","6","6"
"10053073","6","6","6"
"10053614","6","6","6"
"10054423","6","6","6"
"10055468","3","3","3"
"10055935","8","8","8"
"10056009","3","3","3"
"10057066","8","8","8"
"10061450","8","8","8"
"10061959","5","5","5"
"10064094","6","6","6"
"10065575","8","8","8"
"10065767","4","4","4"
"10066850","5","5","5"
"10066916","5","5","5"
"10068456","3","3","3"
"10069276","11","11","11"
"10071683","6","6","6"
"10072602","11","11","11"
"10073550","7","7","7"
"10075185","7","7","7"
"10075711","3","3","3"
"10075728","6","6","6"
"10076021","7","7","7"
"10076271","3","3","3"
"10076276","8","8","8"
"10076713","2","2","2"
"10077188","5","5","5"
"10077334","4","4","4"
"10077801","4","4","4"
"10079041","7","7","7"
"10085960","7","7","7"
"10086097","4","4","4"
"10086710","8","8","8"
"10087195","6","6","6"
"10087325","6","6","6"
"10088304","6","6","6"
"10089044","9","9","9"
"10091356","8","8","8"
"10092350","4","4","4"
"10093334","5","5","5"
"10095861","4","4","4"
"10097941","6","6","6"
"10098181","7","7","7"
"10098425","9","9","9"
"10099859","3","3","3"
"10100001","5","5","5"
"10100821","5","5","5"
"10103864","5","5","5"
"10105506","5","5","5"
"10105796","4","4","4"
"10107454","4","4","4"
"10109884","4","4","4"
"10110092","7","7","7"
"10111251","4","4","4"
"10111366","3","3","3"
"10111769","7","7","7"
"10111966","5","5","5"
"10112723","7","7","7"
"10112758","8","8","8"
"10114803","5","5","5"
"10114918","5","5","5"
"10115165","2","2","2"
"10116505","5","5","5"
"10116814","5","5","5"
"10117215","3","3","3"
"10119712","1","1","1"
"10121119","5","5","5"
"10124200","3","3","3"
"10124587","5","5","5"
"10126692","5","5","5"
"10129284","6","6","6"
"10129392","4","4","4"
"10129603","6","6","6"
"10130805","5","5","5"
"10132154","5","5","5"
"10134162","4","4","4"
"10134958","3","3","3"
"10135218","6","6","6"
"10135567","4","4","4"
"10136184","3","3","3"
"10136893","5","5","5"
"10138028","4","4","4"
"10138362","6","6","6"
"10139054","5","5","5"
"10141030","6","6","6"
"10141486","7","7","7"
"10144151","4","4","4"
"10144657","3","3","3"
"10144839","3","3","3"
"10146187","2","2","2"
"10149778","6","6","6"
"10150267","3","3","3"
"10150489","6","6","6"
"10151791","4","4","4"
"10152909","3","3","3"
"10153063","4","4","4"
"10154067","4","4","4"
"10154823","4","4","4"
"10156249","4","4","4"
"10157205","5","5","5"
"10157354","8","8","8"
"10158107","3","3","3"
"10158704","7","7","7"
"10159197","4","4","4"
"10159807","4","4","4"
"10159858","3","3","3"
"10161532","3","3","3"
"10162513","4","4","4"
"10163871","3","3","3"
"10164383","4","4","4"
"10164439","6","6","6"
"10166192","3","3","3"
"10167156","7","7","7"
"10169367","7","7","7"
"10171570","5","5","5"
"10172582","5","5","5"
"10173439","3","3","3"
"10173793","4","4","4"
"10174075","5","5","5"
"10174315","5","5","5"
"10174511","3","3","3"
"10174545","4","4","4"
"10175530","7","7","7"
"10175585","2","2","2"
"10176212","5","5","5"
"10176594","7","7","7"
"10177320","5","5","5"
"10177641","8","8","8"
"10177910","2","2","2"
"10178543","1","1","1"
"10178796","4","4","4"
"10179560","5","5","5"
"10179589","4","4","4"
"10180106","8","8","8"
"10182897","5","5","5"
"10184752","5","5","5"
"10185313","3","3","3"
"10187418","4","4","4"
"10187730","5","5","5"
"10188902","6","6","6"
"10190217","4","4","4"
"10192477","6","6","6"
"10192686","3","3","3"
"10193362","5","5","5"
"10193380","3","3","3"
"10193411","4","4","4"
"10193595","5","5","5"
"10195139","5","5","5"
"10195466","5","5","5"
"10195947","4","4","4"
"10195960","4","4","4"
"10197457","4","4","4"
"10198540","2","2","2"
"10198945","6","6","6"
"10199889","5","5","5"
"10200498","7","7","7"
"10202237","8","8","8"
"10202643","10","10","10"
"10202834","6","6","6"
"10203102","5","5","5"
"10203569","11","11","11"
"10205219","6","6","6"
"10206163","6","6","6"
"10207187","8","8","8"
"10208429","2","2","2"
"10209241","8","8","8"
"10209622","8","8","8"
"10211311","9","9","9"
"10211743","9","9","9"
"10213348","5","5","5"
"10213862","9","9","9"
"10214401","11","11","11"
"10214578","11","11","11"
"10214858","5","5","5"
"10215286","11","11","11"
"10215474","8","8","8"
"10216672","9","9","9"
"10216790","11","11","11"
"10218202","6","6","6"
"10219985","6","6","6"
"10222416","5","5","5"
"10224180","4","4","4"
"10224247","2","2","2"
"10224398","7","7","7"
"10224633","8","8","8"
"10229380","8","8","8"
"10231159","4","4","4"
"10233420","9","9","9"
"10235009","9","9","9"
"10235056","3","3","3"
"10235169","8","8","8"
"10237735","3","3","3"
"10237858","5","5","5"
"10240071","5","5","5"
"10240577","10","10","10"
"10242734","13","13","13"
"10242756","2","2","2"
"10243895","7","7","7"
"10244496","10","10","10"
"10244906","7","7","7"
"10246584","3","3","3"
"10246923","6","6","6"
"10248683","6","6","6"
"10249593","9","9","9"
"10249698","5","5","5"
"10250147","6","6","6"
"10250193","6","6","6"
"10252457","9","9","9"
"10254222","10","10","10"
"10255237","12","12","12"
"10256752","4","4","4"
"10257002","7","7","7"
"10259850","7","7","7"
"10261572","6","6","6"
"10261697","7","7","7"
"10262802","2","2","2"
"10263089","2","2","2"
"10263449","7","7","7"
"10264772","5","5","5"
"10265525","11","11","11"
"10266731","13","13","13"
"10267425","7","7","7"
"10268326","8","8","8"
"10268726","3","3","3"
"10271122","8","8","8"
"10272303","3","3","3"
"10273203","6","6","6"
"10276066","11","11","11"
"10276935","13","13","13"
"10277454","8","8","8"
"10279199","9","9","9"
"10279367","9","9","9"
"10280536","5","5","5"
"10280808","7","7","7"
"10281502","4","4","4"
"10281958","6","6","6"
"10282369","6","6","6"
"10282966","8","8","8"
"10286392","5","5","5"
"10287302","6","6","6"
"10289865","7","7","7"
"10292070","3","3","3"
"10292396","6","6","6"
"10293369","5","5","5"
"10293399","5","5","5"
"10295227","9","9","9"
"10296326","8","8","8"
"10296345","10","10","10"
"10296908","7","7","7"
"10299657","7","7","7"
"10299702","6","6","6"
"10299990","10","10","10"
"10300670","6","6","6"
"10301208","7","7","7"
"10301370","6","6","6"
"10301966","9","9","9"
"10303410","5","5","5"
"10304017","6","6","6"
"10304613","4","4","4"
"10305296","7","7","7"
"10305730","8","8","8"
"10305973","4","4","4"
"10306683","9","9","9"
"10307357","4","4","4"
"10309938","9","9","9"
"10310145","8","8","8"
"10310914","9","9","9"
"10311725","9","9","9"
"10313024","6","6","6"
"10313326","6","6","6"
"10316750","9","9","9"
"10316929","10","10","10"
"10318189","8","8","8"
"10319688","9","9","9"
"10320833","8","8","8"
"10322808","6","6","6"
"10325695","5","5","5"
"10326650","7","7","7"
"10326651","8","8","8"
"10329816","6","6","6"
"10330327","8","8","8"
"10331226","5","5","5"
"10333103","7","7","7"
"10334581","7","7","7"
"10336415","7","7","7"
"10337190","5","5","5"
"10339035","5","5","5"
"10339197","10","10","10"
"10340720","10","10","10"
"10343513","8","8","8"
"10344923","8","8","8"
"10345198","7","7","7"
"10346627","7","7","7"
"10349351","7","7","7"
"10349399","6","6","6"
"10349829","8","8","8"
"10351709","8","8","8"
"10351979","9","9","9"
"10352428","7","7","7"
"10353407","9","9","9"
"10353520","6","6","6"
"10355946","9","9","9"
"10356232","8","8","8"
"10356248","8","8","8"
"10356563","10","10","10"
"10357012","7","7","7"
"10358713","4","4","4"
"10359046","7","7","7"
"10359181","8","8","8"
"10361238","7","7","7"
"10364087","7","7","7"
"10366873","7","7","7"
"10367401","8","8","8"
"10367865","8","8","8"
"10368308","10","10","10"
"10368770","7","7","7"
"10368861","6","6","6"
"10369303","11","11","11"
"10370197","7","7","7"
"10370292","7","7","7"
"10372663","6","6","6"
"10372696","6","6","6"
"10373503","6","6","6"
"10374600","9","9","9"
"10374978","11","11","11"
"10375108","9","9","9"
"10375308","9","9","9"
"10375564","7","7","7"
"10376834","9","9","9"
"10377523","6","6","6"
"10379845","9","9","9"
"10380045","6","6","6"
"10380182","7","7","7"
"10380328","6","6","6"
"10380431","9","9","9"
"10381596","6","6","6"
"10381720","7","7","7"
"10382556","5","5","5"
"10388513","7","7","7"
"10389221","10","10","10"
"10389489","5","5","5"
"10390175","9","9","9"
"10390728","6","6","6"
"10390762","10","10","10"
"10392923","9","9","9"
"10393453","8","8","8"
"10394603","9","9","9"
"10395845","8","8","8"
"10396857","9","9","9"
"10396951","8","8","8"
"10398403","7","7","7"
"10399480","6","6","6"
"10399482","6","6","6"
"10407639","11","11","11"
"10409168","9","9","9"
"10409258","13","13","13"
"10411297","14","14","14"
"10411497","12","12","12"
"10411908","15","15","15"
"10412997","18","18","18"
"10415251","11","11","11"
"10419555","16","16","16"
"10419970","11","11","11"
"10420819","13","13","13"
"10421026","15","15","15"
"10422091","18","18","18"
"10423915","13","13","13"
"10426588","16","16","16"
"10427358","10","10","10"
"10428954","13","13","13"
"10431534","11","11","11"
"10434926","12","12","12"
"10436026","11","11","11"
"10436944","9","9","9"
"10438661","13","13","13"
"10440467","8","8","8"
"10440608","10","10","10"
"10441842","13","13","13"
"10444935","14","14","14"
"10446106","14","14","14"
"10446853","14","14","14"
"10446988","11","11","11"
"10447200","13","13","13"
"10447771","10","10","10"
"10449378","13","13","13"
"10449559","12","12","12"
"10450492","14","14","14"
"10450923","18","18","18"
"10451848","17","17","17"
"10452734","11","11","11"
"10452855","11","11","11"
"10454375","12","12","12"
"10454461","11","11","11"
"10455330","11","11","11"
"10455530","17","17","17"
"10455813","12","12","12"
"10457711","18","18","18"
"10461331","18","18","18"
"10461654","15","15","15"
"10462155","10","10","10"
"10462867","9","9","9"
"10463048","14","14","14"
"10464126","16","16","16"
"10465421","13","13","13"
"10466529","18","18","18"
"10469079","7","7","7"
"10469751","9","9","9"
"10471209","14","14","14"
"10471627","13","13","13"
"10473707","9","9","9"
"10474272","4","4","4"
"10477303","14","14","14"
"10479471","10","10","10"
"10480274","16","16","16"
"10483807","10","10","10"
"10484639","15","15","15"
"10485273","13","13","13"
"10485579","10","10","10"
"10486191","13","13","13"
"10486468","12","12","12"
"10486807","14","14","14"
"10488272","15","15","15"
"10488980","15","15","15"
"10489018","8","8","8"
"10489732","15","15","15"
"10489956","14","14","14"
"10490637","10","10","10"
"10490763","10","10","10"
"10491784","14","14","14"
"10492333","10","10","10"
"10493277","13","13","13"
"10493365","10","10","10"
"10494324","11","11","11"
"10495389","13","13","13"
"10495749","14","14","14"
"10499301","15","15","15"
"10500086","3","3","3"
"10500778","4","4","4"
"10501053","3","3","3"
"10501056","4","4","4"
"10501072","4","4","4"
"10503125","4","4","4"
"10504049","2","2","2"
"10504133","4","4","4"
"10504206","4","4","4"
"10505042","3","3","3"
"10507007","4","4","4"
"10508847","2","2","2"
"10509664","4","4","4"
"10511889","3","3","3"
"10512686","4","4","4"
"10514148","2","2","2"
"10514891","2","2","2"
"10516304","3","3","3"
"10516350","2","2","2"
"10517616","1","1","1"
"10518182","4","4","4"
"10518726","3","3","3"
"10520054","4","4","4"
"10520171","4","4","4"
"10520294","3","3","3"
"10520362","1","1","1"
"10520734","2","2","2"
"10520860","3","3","3"
"10521508","4","4","4"
"10522355","3","3","3"
"10522693","3","3","3"
"10523425","3","3","3"
"10523845","2","2","2"
"10524497","4","4","4"
"10527801","3","3","3"
"10528819","3","3","3"
"10529530","2","2","2"
"10531086","4","4","4"
"10531357","3","3","3"
"10531614","4","4","4"
"10532172","3","3","3"
"10537798","3","3","3"
"10538738","4","4","4"
"10538892","3","3","3"
"10539643","1","1","1"
"10541460","3","3","3"
"10541603","3","3","3"
"10541896","3","3","3"
"10542023","3","3","3"
"10542573","3","3","3"
"10544055","2","2","2"
"10545983","1","1","1"
"10546151","3","3","3"
"10546670","1","1","1"
"10547368","3","3","3"
"10547508","3","3","3"
"10548329","1","1","1"
"10548938","2","2","2"
"10549801","2","2","2"
"10550357","4","4","4"
"10550985","2","2","2"
"10551663","3","3","3"
"10553249","2","2","2"
"10553358","3","3","3"
"10553685","2","2","2"
"10553733","4","4","4"
"10557398","2","2","2"
"10557907","3","3","3"
"10559605","4","4","4"
"10559959","3","3","3"
"10563044","2","2","2"
"10563376","3","3","3"
"10565970","4","4","4"
"10567778","3","3","3"
"10568700","2","2","2"
"10569592","3","3","3"
"10570573","2","2","2"
"10572725","4","4","4"
"10577767","4","4","4"
"10578977","3","3","3"
"10579756","2","2","2"
"10579848","4","4","4"
"10581041","3","3","3"
"10584325","1","1","1"
"10584785","3","3","3"
"10586641","3","3","3"
"10589439","2","2","2"
"10590907","3","3","3"
"10592066","2","2","2"
"10593860","2","2","2"
"10593898","3","3","3"
"10594987","3","3","3"
"10596902","3","3","3"
"10598016","0","0","0"
"10598056","3","3","3"
"10598270","2","2","2"
"10600209","6","6","6"
"10602065","9","9","9"
"10602405","6","6","6"
"10604516","7","7","7"
"10604687","8","8","8"
"10606296","5","5","5"
"10606643","8","8","8"
"10607106","6","6","6"
"10607367","6","6","6"
"10609109","8","8","8"
"10609450","5","5","5"
"10609486","10","10","10"
"10609817","10","10","10"
"10610260","9","9","9"
"10610659","4","4","4"
"10612288","8","8","8"
"10614379","5","5","5"
"10614565","8","8","8"
"10615472","10","10","10"
"10616198","10","10","10"
"10617210","5","5","5"
"10618475","8","8","8"
"10619493","8","8","8"
"10622293","4","4","4"
"10622476","9","9","9"
"10623348","8","8","8"
"10623555","9","9","9"
"10624643","5","5","5"
"10625801","5","5","5"
"10625905","6","6","6"
"10627360","10","10","10"
"10627524","8","8","8"
"10629341","10","10","10"
"10630296","7","7","7"
"10633431","7","7","7"
"10633709","8","8","8"
"10634384","8","8","8"
"10634932","6","6","6"
"10635149","5","5","5"
"10636128","8","8","8"
"10636157","6","6","6"
"10638545","6","6","6"
"10639355","7","7","7"
"10640504","7","7","7"
"10640880","12","12","12"
"10641461","6","6","6"
"10642325","7","7","7"
"10644962","8","8","8"
"10645431","8","8","8"
"10645818","6","6","6"
"10646115","6","6","6"
"10647671","12","12","12"
"10647691","6","6","6"
"10648407","6","6","6"
"10648561","7","7","7"
"10648942","7","7","7"
"10650242","7","7","7"
"10651476","8","8","8"
"10652227","4","4","4"
"10653482","6","6","6"
"10653871","7","7","7"
"10654435","9","9","9"
"10654659","7","7","7"
"10654808","7","7","7"
"10656506","8","8","8"
"10656853","2","2","2"
"10656891","10","10","10"
"10657397","4","4","4"
"10657408","5","5","5"
"10658179","4","4","4"
"10658185","8","8","8"
"10658515","9","9","9"
"10658772","4","4","4"
"10658786","11","11","11"
"10660663","9","9","9"
"10661363","7","7","7"
"10662049","9","9","9"
"10663122","9","9","9"
"10664650","9","9","9"
"10665280","5","5","5"
"10665609","9","9","9"
"10665784","9","9","9"
"10667798","10","10","10"
"10668515","8","8","8"
"10668992","8","8","8"
"10669799","10","10","10"
"10670583","8","8","8"
"10670594","3","3","3"
"10670745","10","10","10"
"10670912","7","7","7"
"10671319","8","8","8"
"10671573","8","8","8"
"10672754","9","9","9"
"10677753","5","5","5"
"10678584","5","5","5"
"10678703","7","7","7"
"10679162","9","9","9"
"10679234","7","7","7"
"10682001","8","8","8"
"10682042","7","7","7"
"10682805","7","7","7"
"10682998","9","9","9"
"10683203","7","7","7"
"10685302","8","8","8"
"10685498","7","7","7"
"10687697","9","9","9"
"10687929","9","9","9"
"10688707","5","5","5"
"10689825","6","6","6"
"10690051","10","10","10"
"10691940","6","6","6"
"10691941","10","10","10"
"10692378","8","8","8"
"10692967","10","10","10"
"10694644","6","6","6"
"10694660","8","8","8"
"10695799","7","7","7"
"10696245","6","6","6"
"10696459","9","9","9"
"10698388","7","7","7"
"10699280","3","3","3"
"10701958","9","9","9"
"10702148","7","7","7"
"10702214","7","7","7"
"10704818","6","6","6"
"10705267","8","8","8"
"10707610","6","6","6"
"10707979","8","8","8"
"10709575","13","13","13"
"10709918","10","10","10"
"10710946","8","8","8"
"10711212","8","8","8"
"10711341","6","6","6"
"10714124","7","7","7"
"10715583","11","11","11"
"10716521","10","10","10"
"10718223","8","8","8"
"10718364","5","5","5"
"10719299","6","6","6"
"10721039","9","9","9"
"10722096","6","6","6"
"10723721","7","7","7"
"10724246","12","12","12"
"10724447","12","12","12"
"10725593","5","5","5"
"10725932","10","10","10"
"10726014","6","6","6"
"10726282","8","8","8"
"10727693","6","6","6"
"10727975","7","7","7"
"10728415","13","13","13"
"10729277","8","8","8"
"10729634","11","11","11"
"10730172","6","6","6"
"10730442","8","8","8"
"10731226","8","8","8"
"10732811","6","6","6"
"10733468","5","5","5"
"10733599","4","4","4"
"10733961","4","4","4"
"10734289","5","5","5"
"10735155","7","7","7"
"10737469","11","11","11"
"10738214","8","8","8"
"10741475","9","9","9"
"10741518","9","9","9"
"10743646","7","7","7"
"10744232","4","4","4"
"10744827","9","9","9"
"10747686","7","7","7"
"10747804","7","7","7"
"10748695","8","8","8"
"10749750","9","9","9"
"10749940","6","6","6"
"10750397","4","4","4"
"10751522","8","8","8"
"10754579","9","9","9"
"10754657","8","8","8"
"10756382","8","8","8"
"10756707","6","6","6"
"10756847","9","9","9"
"10756876","3","3","3"
"10757430","5","5","5"
"10757878","4","4","4"
"10759616","8","8","8"
"10761487","4","4","4"
"10762017","9","9","9"
"10762183","12","12","12"
"10762828","5","5","5"
"10763046","5","5","5"
"10763403","8","8","8"
"10763661","8","8","8"
"10763789","7","7","7"
"10764103","9","9","9"
"10764752","9","9","9"
"10765517","11","11","11"
"10765912","12","12","12"
"10769958","8","8","8"
"10770076","10","10","10"
"10770399","8","8","8"
"10771564","9","9","9"
"10771842","7","7","7"
"10773119","9","9","9"
"10773312","6","6","6"
"10773705","10","10","10"
"10775303","10","10","10"
"10776292","9","9","9"
"10777189","6","6","6"
"10777661","8","8","8"
"10779162","10","10","10"
"10779855","8","8","8"
"10779946","4","4","4"
"10781188","11","11","11"
"10783726","8","8","8"
"10785946","10","10","10"
"10788410","3","3","3"
"10789529","11","11","11"
"10790621","9","9","9"
"10790744","6","6","6"
"10791107","7","7","7"
"10791641","5","5","5"
"10793398","12","12","12"
"10794180","7","7","7"
"10795767","10","10","10"
"10795906","7","7","7"
"10796018","13","13","13"
"10797675","7","7","7"
"10798886","10","10","10"
"10800581","6","6","6"
"10800803","3","3","3"
"10805582","7","7","7"
"10805922","4","4","4"
"10806200","3","3","3"
"10806648","4","4","4"
"10809437","5","5","5"
"10810305","4","4","4"
"10810349","8","8","8"
"10810502","3","3","3"
"10813537","6","6","6"
"10817484","4","4","4"
"10818937","7","7","7"
"10819600","2","2","2"
"10819983","4","4","4"
"10820145","4","4","4"
"10821172","5","5","5"
"10821305","3","3","3"
"10821511","5","5","5"
"10821554","7","7","7"
"10822081","4","4","4"
"10823735","3","3","3"
"10824075","5","5","5"
"10824804","2","2","2"
"10826782","6","6","6"
"10828153","5","5","5"
"10831015","0","0","0"
"10831281","4","4","4"
"10831301","6","6","6"
"10831921","5","5","5"
"10831954","4","4","4"
"10832394","6","6","6"
"10836081","2","2","2"
"10836594","4","4","4"
"10840114","6","6","6"
"10840584","2","2","2"
"10841637","3","3","3"
"10841884","7","7","7"
"10842297","6","6","6"
"10842612","5","5","5"
"10842950","4","4","4"
"10845602","4","4","4"
"10845869","4","4","4"
"10847879","6","6","6"
"10849240","5","5","5"
"10850054","1","1","1"
"10850920","5","5","5"
"10853833","3","3","3"
"10856893","3","3","3"
"10856972","2","2","2"
"10857203","4","4","4"
"10857836","3","3","3"
"10861597","7","7","7"
"10861630","5","5","5"
"10861973","2","2","2"
"10862929","3","3","3"
"10863271","4","4","4"
"10868606","8","8","8"
"10869798","3","3","3"
"10870163","8","8","8"
"10870683","3","3","3"
"10873583","3","3","3"
"10877721","4","4","4"
"10878085","4","4","4"
"10878154","4","4","4"
"10881945","5","5","5"
"10882810","4","4","4"
"10883934","5","5","5"
"10884174","3","3","3"
"10884576","5","5","5"
"10885038","3","3","3"
"10885533","5","5","5"
"10886554","8","8","8"
"10886958","7","7","7"
"10889404","9","9","9"
"10890027","7","7","7"
"10891119","5","5","5"
"10892201","3","3","3"
"10893139","4","4","4"
"10893210","4","4","4"
"10894295","8","8","8"
"10894906","5","5","5"
"10895338","3","3","3"
"10895581","6","6","6"
"10901928","10","10","10"
"10902736","7","7","7"
"10902883","10","10","10"
"10903123","9","9","9"
"10906741","10","10","10"
"10908379","8","8","8"
"10909393","10","10","10"
"10911969","12","12","12"
"10912012","5","5","5"
"10913831","10","10","10"
"10914124","10","10","10"
"10917149","6","6","6"
"10917883","11","11","11"
"10919029","7","7","7"
"10921214","7","7","7"
"10924771","6","6","6"
"10928291","11","11","11"
"10930130","8","8","8"
"10932073","9","9","9"
"10933629","10","10","10"
"10933919","9","9","9"
"10933923","9","9","9"
"10935961","6","6","6"
"10937565","7","7","7"
"10938198","11","11","11"
"10938278","11","11","11"
"10938483","7","7","7"
"10939331","12","12","12"
"10939646","11","11","11"
"10939938","9","9","9"
"10940266","9","9","9"
"10940399","9","9","9"
"10941131","8","8","8"
"10941690","10","10","10"
"10942019","12","12","12"
"10942845","9","9","9"
"10943523","10","10","10"
"10945352","7","7","7"
"10945969","10","10","10"
"10946434","10","10","10"
"10947240","9","9","9"
"10948892","9","9","9"
"10950920","10","10","10"
"10952552","11","11","11"
"10953753","13","13","13"
"10953841","5","5","5"
"10953930","8","8","8"
"10956343","10","10","10"
"10956561","11","11","11"
"10957415","8","8","8"
"10957429","9","9","9"
"10958253","12","12","12"
"10958645","9","9","9"
"10960164","8","8","8"
"10962274","6","6","6"
"10963088","10","10","10"
"10964474","8","8","8"
"10967527","10","10","10"
"10972527","8","8","8"
"10972724","12","12","12"
"10975281","11","11","11"
"10976815","8","8","8"
"10978119","9","9","9"
"10978927","12","12","12"
"10980413","10","10","10"
"10981235","11","11","11"
"10983317","9","9","9"
"10985028","13","13","13"
"10986019","9","9","9"
"10986506","10","10","10"
"10987231","11","11","11"
"10987634","11","11","11"
"10987859","10","10","10"
"10990140","10","10","10"
"10991402","7","7","7"
"10993065","9","9","9"
"10994769","9","9","9"
"10995492","11","11","11"
"10996221","8","8","8"
"10996931","10","10","10"
"11000346","12","12","12"
"11000446","10","10","10"
"11000559","10","10","10"
"11000934","12","12","12"
"11001079","8","8","8"
"11001582","9","9","9"
"11002712","10","10","10"
"11005613","8","8","8"
"11008954","5","5","5"
"11009376","9","9","9"
"11011246","8","8","8"
"11012180","7","7","7"
"11012207","9","9","9"
"11012720","9","9","9"
"11017703","13","13","13"
"11017801","6","6","6"
"11017929","9","9","9"
"11020503","7","7","7"
"11020527","8","8","8"
"11023856","8","8","8"
"11024688","9","9","9"
"11029844","7","7","7"
"11029928","9","9","9"
"11029945","9","9","9"
"11031052","10","10","10"
"11031342","7","7","7"
"11033276","17","17","17"
"11034307","9","9","9"
"11036470","5","5","5"
"11038194","9","9","9"
"11038955","5","5","5"
"11040220","6","6","6"
"11041012","8","8","8"
"11041161","8","8","8"
"11042246","9","9","9"
"11042723","10","10","10"
"11043431","8","8","8"
"11044696","5","5","5"
"11047108","9","9","9"
"11048541","9","9","9"
"11050316","10","10","10"
"11050877","15","15","15"
"11051464","11","11","11"
"11051472","12","12","12"
"11052172","5","5","5"
"11052872","8","8","8"
"11054312","5","5","5"
"11054354","13","13","13"
"11054407","7","7","7"
"11054709","11","11","11"
"11056439","13","13","13"
"11056755","7","7","7"
"11058522","4","4","4"
"11060451","8","8","8"
"11061575","8","8","8"
"11062386","7","7","7"
"11062645","6","6","6"
"11063262","10","10","10"
"11063804","8","8","8"
"11064930","6","6","6"
"11065712","8","8","8"
