"Step","ofb-final-steps2M-Seed1 - learner:performance","ofb-final-steps2M-Seed1 - learner:performance__MIN","ofb-final-steps2M-Seed1 - learner:performance__MAX","dynamic-final-steps2M-Seed1 - learner:performance","dynamic-final-steps2M-Seed1 - learner:performance__MIN","dynamic-final-steps2M-Seed1 - learner:performance__MAX","static-final-steps2M-Seed1 - learner:performance","static-final-steps2M-Seed1 - learner:performance__MIN","static-final-steps2M-Seed1 - learner:performance__MAX"
"1613000","-6.949066071428567","-6.949066071428567","-6.949066071428567","-19.567528571428582","-19.567528571428582","-19.567528571428582","-11.419536904761904","-11.419536904761904","-11.419536904761904"
"1614000","-6.949066071428567","-6.949066071428567","-6.949066071428567","-16.386687500000008","-16.386687500000008","-16.386687500000008","-10.9305375","-10.9305375","-10.9305375"
"1615000","-6.949066071428567","-6.949066071428567","-6.949066071428567","-14.212898214285724","-14.212898214285724","-14.212898214285724","-9.744786904761906","-9.744786904761906","-9.744786904761906"
"1616000","-6.949066071428568","-6.949066071428568","-6.949066071428568","-11.52771607142858","-11.52771607142858","-11.52771607142858","-9.116897619047618","-9.116897619047618","-9.116897619047618"
"1617000","-6.949066071428567","-6.949066071428567","-6.949066071428567","-9.968541071428582","-9.968541071428582","-9.968541071428582","-8.745545833333333","-8.745545833333333","-8.745545833333333"
"1618000","-6.949066071428567","-6.949066071428567","-6.949066071428567","-9.418292857142868","-9.418292857142868","-9.418292857142868","-8.333742261904762","-8.333742261904762","-8.333742261904762"
"1619000","-6.949066071428567","-6.949066071428567","-6.949066071428567","-9.418292857142868","-9.418292857142868","-9.418292857142868","-7.607485119047619","-7.607485119047619","-7.607485119047619"
"1620000","-5.903223214285711","-5.903223214285711","-5.903223214285711","-9.418292857142868","-9.418292857142868","-9.418292857142868","-7.876210119047618","-7.876210119047618","-7.876210119047618"
"1621000","-2.5876714285714293","-2.5876714285714293","-2.5876714285714293","-8.916998214285725","-8.916998214285725","-8.916998214285725","-11.085995833333346","-11.085995833333346","-11.085995833333346"
"1622000","-2.4477000000000007","-2.4477000000000007","-2.4477000000000007","-7.451948214285724","-7.451948214285724","-7.451948214285724","-14.627951785714302","-14.627951785714302","-14.627951785714302"
"1623000","-2.4477","-2.4477","-2.4477","-7.271926785714296","-7.271926785714296","-7.271926785714296","-17.73387916666667","-17.73387916666667","-17.73387916666667"
"1624000","-2.4010333333333342","-2.4010333333333342","-2.4010333333333342","-7.19526011904763","-7.19526011904763","-7.19526011904763","-17.523646428571436","-17.523646428571436","-17.523646428571436"
"1625000","-2.401033333333334","-2.401033333333334","-2.401033333333334","-7.12826011904763","-7.12826011904763","-7.12826011904763","-17.208385119047627","-17.208385119047627","-17.208385119047627"
"1626000","-2.4010333333333342","-2.4010333333333342","-2.4010333333333342","-7.088557738095249","-7.088557738095249","-7.088557738095249","-17.03133571428572","-17.03133571428572","-17.03133571428572"
"1627000","-2.3347000000000007","-2.3347000000000007","-2.3347000000000007","-7.088557738095249","-7.088557738095249","-7.088557738095249","-16.905466666666676","-16.905466666666676","-16.905466666666676"
"1628000","-2.0696333333333343","-2.0696333333333343","-2.0696333333333343","-7.0713910714285815","-7.0713910714285815","-7.0713910714285815","-16.625039285714298","-16.625039285714298","-16.625039285714298"
"1629000","-2.0693654761904767","-2.0693654761904767","-2.0693654761904767","-7.061391071428582","-7.061391071428582","-7.061391071428582","-16.411872619047628","-16.411872619047628","-16.411872619047628"
"1630000","-0.9804244047619054","-0.9804244047619054","-0.9804244047619054","-7.024057738095248","-7.024057738095248","-7.024057738095248","-16.059919047619054","-16.059919047619054","-16.059919047619054"
"1631000","-0.3668333333333337","-0.3668333333333337","-0.3668333333333337","-6.599509523809535","-6.599509523809535","-6.599509523809535","-16.059919047619058","-16.059919047619058","-16.059919047619058"
"1632000","-0.22083333333333363","-0.22083333333333363","-0.22083333333333363","-6.468009523809535","-6.468009523809535","-6.468009523809535","-15.8199511904762","-15.8199511904762","-15.8199511904762"
"1633000","0","0","0","-6.2680095238095355","-6.2680095238095355","-6.2680095238095355","-15.56037083333334","-15.56037083333334","-15.56037083333334"
"1634000","0","0","0","-6.092797023809535","-6.092797023809535","-6.092797023809535","-15.56037083333334","-15.56037083333334","-15.56037083333334"
"1635000","0","0","0","-6.033130357142868","-6.033130357142868","-6.033130357142868","-15.56037083333334","-15.56037083333334","-15.56037083333334"
"1636000","0","0","0","-5.939630357142867","-5.939630357142867","-5.939630357142867","-15.466385119047628","-15.466385119047628","-15.466385119047628"
"1637000","0","0","0","-5.810297023809534","-5.810297023809534","-5.810297023809534","-15.466385119047628","-15.466385119047628","-15.466385119047628"
"1638000","0","0","0","-5.4023333333333445","-5.4023333333333445","-5.4023333333333445","-15.466385119047628","-15.466385119047628","-15.466385119047628"
"1639000","0","0","0","-5.3333333333333455","-5.3333333333333455","-5.3333333333333455","-15.466385119047628","-15.466385119047628","-15.466385119047628"
"1640000","0","0","0","-5.020333333333344","-5.020333333333344","-5.020333333333344","-15.466385119047628","-15.466385119047628","-15.466385119047628"
"1641000","0","0","0","-4.892500000000011","-4.892500000000011","-4.892500000000011","-15.466385119047628","-15.466385119047628","-15.466385119047628"
"1642000","0","0","0","-4.673000000000011","-4.673000000000011","-4.673000000000011","-15.466385119047628","-15.466385119047628","-15.466385119047628"
"1643000","0","0","0","-4.46800000000001","-4.46800000000001","-4.46800000000001","-15.466385119047628","-15.466385119047628","-15.466385119047628"
"1644000","0","0","0","-4.151333333333342","-4.151333333333342","-4.151333333333342","-15.466385119047628","-15.466385119047628","-15.466385119047628"
"1645000","0","0","0","-3.7511666666666756","-3.7511666666666756","-3.7511666666666756","-15.466385119047628","-15.466385119047628","-15.466385119047628"
"1646000","0","0","0","-3.400666666666674","-3.400666666666674","-3.400666666666674","-15.466385119047628","-15.466385119047628","-15.466385119047628"
"1647000","0","0","0","-3.0666666666666735","-3.0666666666666735","-3.0666666666666735","-15.466385119047628","-15.466385119047628","-15.466385119047628"
"1648000","0","0","0","-2.764000000000006","-2.764000000000006","-2.764000000000006","-15.466385119047628","-15.466385119047628","-15.466385119047628"
"1649000","0","0","0","-2.551666666666672","-2.551666666666672","-2.551666666666672","-15.463974404761911","-15.463974404761911","-15.463974404761911"
"1650000","0","0","0","-2.2701666666666713","-2.2701666666666713","-2.2701666666666713","-15.463974404761911","-15.463974404761911","-15.463974404761911"
"1651000","0","0","0","-1.7448333333333368","-1.7448333333333368","-1.7448333333333368","-15.463974404761913","-15.463974404761913","-15.463974404761913"
"1652000","0","0","0","-1.2931666666666695","-1.2931666666666695","-1.2931666666666695","-15.463974404761913","-15.463974404761913","-15.463974404761913"
"1653000","0","0","0","-0.9261666666666687","-0.9261666666666687","-0.9261666666666687","-15.463974404761911","-15.463974404761911","-15.463974404761911"
"1654000","0","0","0","-0.6620000000000007","-0.6620000000000007","-0.6620000000000007","-15.463974404761911","-15.463974404761911","-15.463974404761911"
"1655000","0","0","0","-0.5028333333333336","-0.5028333333333336","-0.5028333333333336","-15.463974404761913","-15.463974404761913","-15.463974404761913"
"1656000","0","0","0","-0.1336666666666667","-0.1336666666666667","-0.1336666666666667","-15.463974404761913","-15.463974404761913","-15.463974404761913"
"1657000","0","0","0","-0.037333333333333336","-0.037333333333333336","-0.037333333333333336","-15.463974404761911","-15.463974404761911","-15.463974404761911"
"1658000","0","0","0","-0.037333333333333336","-0.037333333333333336","-0.037333333333333336","-15.463974404761911","-15.463974404761911","-15.463974404761911"
"1659000","0","0","0","-0.037333333333333336","-0.037333333333333336","-0.037333333333333336","-15.463974404761913","-15.463974404761913","-15.463974404761913"
"1660000","0","0","0","-0.037333333333333336","-0.037333333333333336","-0.037333333333333336","-16.2522886904762","-16.2522886904762","-16.2522886904762"
"1661000","0","0","0","-0.037333333333333336","-0.037333333333333336","-0.037333333333333336","-17.490865476190482","-17.490865476190482","-17.490865476190482"
"1662000","0","0","0","-0.037333333333333336","-0.037333333333333336","-0.037333333333333336","-19.159829761904767","-19.159829761904767","-19.159829761904767"
"1663000","0","0","0","-0.013833333333333335","-0.013833333333333335","-0.013833333333333335","-19.295847619047628","-19.295847619047628","-19.295847619047628"
"1664000","0","0","0","-0.013833333333333335","-0.013833333333333335","-0.013833333333333335","-20.11315476190477","-20.11315476190477","-20.11315476190477"
"1665000","0","0","0","-0.013833333333333335","-0.013833333333333335","-0.013833333333333335","-20.47086726190477","-20.47086726190477","-20.47086726190477"
"1666000","0","0","0","-0.013833333333333335","-0.013833333333333335","-0.013833333333333335","-20.470867261904772","-20.470867261904772","-20.470867261904772"
"1667000","0","0","0","-0.013833333333333335","-0.013833333333333335","-0.013833333333333335","-20.470867261904772","-20.470867261904772","-20.470867261904772"
"1668000","0","0","0","-0.013833333333333335","-0.013833333333333335","-0.013833333333333335","-20.47086726190477","-20.47086726190477","-20.47086726190477"
"1669000","0","0","0","-0.013833333333333335","-0.013833333333333335","-0.013833333333333335","-20.47086726190477","-20.47086726190477","-20.47086726190477"
"1670000","0","0","0","-0.013833333333333335","-0.013833333333333335","-0.013833333333333335","-20.47086726190477","-20.47086726190477","-20.47086726190477"
"1671000","0","0","0","-0.013833333333333335","-0.013833333333333335","-0.013833333333333335","-20.46986726190477","-20.46986726190477","-20.46986726190477"
"1672000","0","0","0","-0.013833333333333335","-0.013833333333333335","-0.013833333333333335","-20.374533928571434","-20.374533928571434","-20.374533928571434"
"1673000","0","0","0","0","0","0","-20.35603392857144","-20.35603392857144","-20.35603392857144"
"1674000","0","0","0","0","0","0","-20.205533928571434","-20.205533928571434","-20.205533928571434"
"1675000","0","0","0","0","0","0","-20.072700595238103","-20.072700595238103","-20.072700595238103"
"1676000","0","0","0","0","0","0","-19.872367261904767","-19.872367261904767","-19.872367261904767"
"1677000","0","0","0","0","0","0","-19.786367261904772","-19.786367261904772","-19.786367261904772"
"1678000","0","0","0","0","0","0","-19.6742005952381","-19.6742005952381","-19.6742005952381"
"1679000","0","0","0","0","0","0","-19.636700595238104","-19.636700595238104","-19.636700595238104"
"1680000","0","0","0","0","0","0","-19.6107005952381","-19.6107005952381","-19.6107005952381"
"1681000","0","0","0","0","0","0","-19.581200595238105","-19.581200595238105","-19.581200595238105"
"1682000","0","0","0","0","0","0","-19.5812005952381","-19.5812005952381","-19.5812005952381"
"1683000","0","0","0","0","0","0","-19.581200595238105","-19.581200595238105","-19.581200595238105"
"1684000","0","0","0","0","0","0","-19.5812005952381","-19.5812005952381","-19.5812005952381"
"1685000","0","0","0","0","0","0","-19.581200595238105","-19.581200595238105","-19.581200595238105"
"1686000","0","0","0","0","0","0","-19.572700595238103","-19.572700595238103","-19.572700595238103"
"1687000","0","0","0","0","0","0","-19.571533928571437","-19.571533928571437","-19.571533928571437"
"1688000","0","0","0","0","0","0","-19.555533928571435","-19.555533928571435","-19.555533928571435"
"1689000","0","0","0","0","0","0","-19.510033928571435","-19.510033928571435","-19.510033928571435"
"1690000","0","0","0","0","0","0","-19.453033928571436","-19.453033928571436","-19.453033928571436"
"1691000","0","0","0","0","0","0","-19.391533928571437","-19.391533928571437","-19.391533928571437"
"1692000","0","0","0","0","0","0","-19.31386726190477","-19.31386726190477","-19.31386726190477"
"1693000","0","0","0","0","0","0","-19.25536726190477","-19.25536726190477","-19.25536726190477"
"1694000","0","0","0","0","0","0","-19.17386726190477","-19.17386726190477","-19.17386726190477"
"1695000","0","0","0","0","0","0","-19.0677005952381","-19.0677005952381","-19.0677005952381"
"1696000","0","0","0","0","0","0","-18.971200595238102","-18.971200595238102","-18.971200595238102"
"1697000","0","0","0","0","0","0","-18.89103392857144","-18.89103392857144","-18.89103392857144"
"1698000","0","0","0","0","0","0","-18.86936726190477","-18.86936726190477","-18.86936726190477"
"1699000","0","0","0","0","0","0","-18.86436726190477","-18.86436726190477","-18.86436726190477"
"1700000","0","0","0","0","0","0","-18.86436726190477","-18.86436726190477","-18.86436726190477"
"1701000","0","0","0","0","0","0","-18.864367261904768","-18.864367261904768","-18.864367261904768"
"1702000","0","0","0","0","0","0","-18.86436726190477","-18.86436726190477","-18.86436726190477"
