"Step","ofb-final-steps2M-Seed1 - slice1:latency_per_packet","ofb-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","ofb-final-steps2M-Seed1 - slice1:latency_per_packet__MAX","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet__MAX","static-final-steps2M-Seed1 - slice1:latency_per_packet","static-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","static-final-steps2M-Seed1 - slice1:latency_per_packet__MAX"
"1538750","0.1","0.1","0.1","","","","","",""
"1538770","0.7","0.7","0.7","","","","","",""
"1538780","0.5454545454545454","0.5454545454545454","0.5454545454545454","","","","","",""
"1538840","1.0909090909090908","1.0909090909090908","1.0909090909090908","","","","","",""
"1538900","0.7272727272727273","0.7272727272727273","0.7272727272727273","","","","","",""
"1538910","0.1","0.1","0.1","","","","","",""
"1538930","","","","24","24","24","","",""
"1538960","","","","","","","12","12","12"
"1539000","","","","9.333333333333334","9.333333333333334","9.333333333333334","","",""
"1539040","0.7777777777777778","0.7777777777777778","0.7777777777777778","","","","","",""
"1539090","3.3","3.3","3.3","","","","","",""
"1539120","","","","","","","9.928571428571429","9.928571428571429","9.928571428571429"
"1539210","2.1","2.1","2.1","","","","","",""
"1539350","1.8","1.8","1.8","","","","","",""
"1539360","0.75","0.75","0.75","","","","","",""
"1539420","","","","5.2","5.2","5.2","","",""
"1539460","","","","0","0","0","","",""
"1539490","","","","0","0","0","","",""
"1539580","","","","","","","0","0","0"
"1539740","","","","","","","24.5","24.5","24.5"
"1539800","","","","0","0","0","","",""
"1539870","","","","0","0","0","","",""
"1539880","","","","0.375","0.375","0.375","37.44444444444444","37.44444444444444","37.44444444444444"
"1540110","0","0","0","","","","","",""
"1540150","0.45454545454545453","0.45454545454545453","0.45454545454545453","","","","","",""
"1540200","","","","","","","0.9","0.9","0.9"
"1540240","","","","","","","1.3333333333333333","1.3333333333333333","1.3333333333333333"
"1540250","","","","","","","3.125","3.125","3.125"
"1540280","","","","6.888888888888889","6.888888888888889","6.888888888888889","","",""
"1540390","","","","","","","43.09090909090909","43.09090909090909","43.09090909090909"
"1540430","","","","27.181818181818183","27.181818181818183","27.181818181818183","","",""
"1540480","0.18181818181818182","0.18181818181818182","0.18181818181818182","","","","","",""
"1540530","0","0","0","","","","","",""
"1540590","","","","43.57142857142857","43.57142857142857","43.57142857142857","18","18","18"
"1540610","0.18181818181818182","0.18181818181818182","0.18181818181818182","","","","","",""
"1540630","","","","","","","33","33","33"
"1540690","","","","0","0","0","","",""
"1540780","","","","0","0","0","","",""
"1540850","","","","","","","4.75","4.75","4.75"
"1540860","","","","","","","6","6","6"
"1540870","","","","0","0","0","7.571428571428571","7.571428571428571","7.571428571428571"
"1540990","0","0","0","","","","","",""
"1541000","","","","0","0","0","","",""
"1541090","","","","4","4","4","0","0","0"
"1541220","0","0","0","","","","","",""
"1541260","","","","0","0","0","","",""
"1541320","","","","","","","19.125","19.125","19.125"
"1541360","","","","0","0","0","","",""
"1541390","","","","","","","31.22222222222222","31.22222222222222","31.22222222222222"
"1541580","","","","","","","0.4","0.4","0.4"
"1541680","0","0","0","","","","2.357142857142857","2.357142857142857","2.357142857142857"
"1541830","","","","0","0","0","","",""
"1541870","","","","1.1111111111111112","1.1111111111111112","1.1111111111111112","","",""
"1541910","","","","10.285714285714286","10.285714285714286","10.285714285714286","","",""
"1541980","0.4","0.4","0.4","","","","","",""
"1542000","","","","","","","0","0","0"
"1542040","","","","","","","1.5","1.5","1.5"
"1542060","","","","","","","2.4","2.4","2.4"
"1542090","","","","0","0","0","","",""
"1542100","","","","","","","3.6","3.6","3.6"
"1542160","0","0","0","","","","","",""
"1542190","","","","","","","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"1542200","","","","0","0","0","","",""
"1542210","","","","","","","0","0","0"
"1542280","0","0","0","","","","","",""
"1542310","0","0","0","","","","","",""
"1542330","","","","","","","20.5","20.5","20.5"
"1542380","0","0","0","","","","","",""
"1542460","","","","2.5","2.5","2.5","","",""
"1542620","","","","12.636363636363637","12.636363636363637","12.636363636363637","","",""
"1542700","","","","0.6666666666666666","0.6666666666666666","0.6666666666666666","","",""
"1542710","","","","1.9","1.9","1.9","","",""
"1542730","0.2857142857142857","0.2857142857142857","0.2857142857142857","","","","","",""
"1542760","","","","","","","10.733333333333333","10.733333333333333","10.733333333333333"
"1542820","","","","","","","0","0","0"
"1543090","","","","","","","13.5","13.5","13.5"
"1543160","","","","0","0","0","","",""
"1543240","0","0","0","","","","","",""
"1543250","0.14285714285714285","0.14285714285714285","0.14285714285714285","","","","","",""
"1543290","","","","0","0","0","","",""
"1543400","","","","1.1538461538461537","1.1538461538461537","1.1538461538461537","","",""
"1543440","","","","0","0","0","","",""
"1543460","","","","0","0","0","","",""
"1543470","0","0","0","","","","","",""
"1543540","0","0","0","","","","","",""
"1543560","","","","","","","12.75","12.75","12.75"
"1543680","","","","","","","0.2727272727272727","0.2727272727272727","0.2727272727272727"
"1543800","","","","","","","0","0","0"
"1543830","","","","","","","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"1543920","","","","","","","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"1543930","0","0","0","","","","","",""
"1543960","","","","0.26666666666666666","0.26666666666666666","0.26666666666666666","","",""
"1544050","0","0","0","","","","","",""
"1544240","0","0","0","","","","21","21","21"
"1544300","","","","2.3","2.3","2.3","","",""
"1544530","0.1","0.1","0.1","","","","","",""
"1544590","","","","0","0","0","","",""
"1544620","","","","0","0","0","","",""
"1544660","","","","0","0","0","","",""
"1544770","0.08333333333333333","0.08333333333333333","0.08333333333333333","","","","0.5833333333333334","0.5833333333333334","0.5833333333333334"
"1544800","0.1","0.1","0.1","","","","","",""
"1544830","","","","0","0","0","","",""
"1544870","0","0","0","","","","","",""
"1544930","0","0","0","","","","","",""
"1545010","0.4","0.4","0.4","","","","","",""
"1545040","","","","0.5833333333333334","0.5833333333333334","0.5833333333333334","","",""
"1545070","0.1","0.1","0.1","","","","","",""
"1545100","0","0","0","","","","","",""
"1545110","0.18181818181818182","0.18181818181818182","0.18181818181818182","","","","","",""
"1545130","","","","","","","0","0","0"
"1545230","0.3","0.3","0.3","","","","","",""
"1545250","0","0","0","","","","","",""
"1545310","0","0","0","","","","","",""
"1545320","0","0","0","0","0","0","","",""
"1545350","0.4","0.4","0.4","","","","","",""
"1545380","0.09090909090909091","0.09090909090909091","0.09090909090909091","","","","","",""
"1545500","0.09090909090909091","0.09090909090909091","0.09090909090909091","","","","","",""
"1545590","0.125","0.125","0.125","","","","","",""
"1545660","","","","1","1","1","","",""
"1545700","","","","","","","1.1","1.1","1.1"
"1545730","","","","","","","3.2222222222222223","3.2222222222222223","3.2222222222222223"
"1545750","0.09090909090909091","0.09090909090909091","0.09090909090909091","","","","","",""
"1545810","0.46153846153846156","0.46153846153846156","0.46153846153846156","","","","","",""
"1545840","","","","0","0","0","","",""
"1545900","","","","","","","3.375","3.375","3.375"
"1545950","0.09090909090909091","0.09090909090909091","0.09090909090909091","","","","","",""
"1545960","","","","","","","6.833333333333333","6.833333333333333","6.833333333333333"
"1546010","0","0","0","","","","","",""
"1546030","","","","","","","0.2","0.2","0.2"
"1546090","","","","0","0","0","","",""
"1546180","0","0","0","","","","","",""
"1546330","","","","0","0","0","","",""
"1546420","","","","","","","0.36363636363636365","0.36363636363636365","0.36363636363636365"
"1546440","","","","","","","0","0","0"
"1546450","","","","7.666666666666667","7.666666666666667","7.666666666666667","","",""
"1546500","","","","12.363636363636363","12.363636363636363","12.363636363636363","","",""
"1546540","0.5454545454545454","0.5454545454545454","0.5454545454545454","","","","","",""
"1546640","","","","5","5","5","","",""
"1546670","","","","","","","0","0","0"
"1546710","","","","","","","0.3","0.3","0.3"
"1546790","0.1111111111111111","0.1111111111111111","0.1111111111111111","","","","","",""
"1546800","0","0","0","","","","","",""
"1546870","","","","0","0","0","","",""
"1546900","0.16666666666666666","0.16666666666666666","0.16666666666666666","","","","","",""
"1546910","0.7","0.7","0.7","","","","","",""
"1547040","1","1","1","","","","","",""
"1547080","","","","0.2857142857142857","0.2857142857142857","0.2857142857142857","","",""
"1547090","","","","0.07692307692307693","0.07692307692307693","0.07692307692307693","","",""
"1547100","","","","0","0","0","","",""
"1547110","0.1","0.1","0.1","","","","","",""
"1547210","","","","0","0","0","","",""
"1547300","","","","","","","6.571428571428571","6.571428571428571","6.571428571428571"
"1547390","","","","","","","16.333333333333332","16.333333333333332","16.333333333333332"
"1547400","","","","0","0","0","","",""
"1547430","","","","0","0","0","","",""
"1547480","","","","0","0","0","","",""
"1547490","","","","","","","16","16","16"
"1547520","","","","","","","0.38461538461538464","0.38461538461538464","0.38461538461538464"
"1547530","","","","","","","0","0","0"
"1547610","","","","","","","0","0","0"
"1547710","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333","","",""
"1547900","","","","0","0","0","","",""
"1547920","0","0","0","","","","","",""
"1547940","","","","0","0","0","","",""
"1548000","","","","0.09090909090909091","0.09090909090909091","0.09090909090909091","0","0","0"
"1548250","0","0","0","","","","","",""
"1548330","0","0","0","","","","","",""
"1548380","","","","","","","13","13","13"
"1548470","","","","","","","40","40","40"
"1548480","","","","0.9090909090909091","0.9090909090909091","0.9090909090909091","","",""
"1548520","","","","0","0","0","","",""
"1548570","","","","","","","48.30769230769231","48.30769230769231","48.30769230769231"
"1548610","0","0","0","","","","","",""
"1548650","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111","","",""
"1548660","0","0","0","","","","","",""
"1548710","","","","","","","0.1","0.1","0.1"
"1548720","","","","0","0","0","","",""
"1548750","","","","","","","1.6","1.6","1.6"
"1548800","","","","","","","12","12","12"
"1548860","","","","","","","0","0","0"
"1548930","0.6","0.6","0.6","","","","","",""
"1549060","","","","","","","0","0","0"
"1549090","0","0","0","","","","","",""
"1549220","","","","0","0","0","","",""
"1549260","","","","","","","0","0","0"
"1549280","","","","0","0","0","","",""
"1549370","","","","0","0","0","","",""
"1549430","0","0","0","","","","","",""
"1549490","0","0","0","","","","","",""
"1549540","","","","0","0","0","","",""
"1549590","0","0","0","","","","","",""
"1549820","0","0","0","","","","","",""
"1549830","0.3","0.3","0.3","","","","","",""
"1549850","","","","","","","0","0","0"
"1549860","0","0","0","","","","","",""
"1549910","","","","0","0","0","","",""
"1549920","0.2","0.2","0.2","","","","","",""
"1549970","0","0","0","","","","","",""
"1549980","","","","","","","0.2727272727272727","0.2727272727272727","0.2727272727272727"
"1550050","","","","0","0","0","","",""
"1550170","0.25","0.25","0.25","","","","","",""
"1550260","","","","0","0","0","","",""
"1550440","0","0","0","","","","","",""
"1550600","","","","0","0","0","","",""
"1550680","0","0","0","","","","","",""
"1550690","0.18181818181818182","0.18181818181818182","0.18181818181818182","","","","0","0","0"
"1550710","","","","0.09090909090909091","0.09090909090909091","0.09090909090909091","","",""
"1550780","0","0","0","","","","","",""
"1550830","","","","","","","0","0","0"
"1550860","0","0","0","","","","","",""
"1550950","0","0","0","","","","","",""
"1550960","","","","","","","0.2727272727272727","0.2727272727272727","0.2727272727272727"
"1550970","","","","0","0","0","","",""
"1551050","0","0","0","","","","","",""
"1551100","0.2","0.2","0.2","","","","","",""
"1551110","","","","0.9230769230769231","0.9230769230769231","0.9230769230769231","","",""
"1551120","","","","0","0","0","","",""
"1551130","0","0","0","","","","","",""
"1551200","0.35714285714285715","0.35714285714285715","0.35714285714285715","","","","","",""
"1551250","","","","","","","11.75","11.75","11.75"
"1551270","","","","0","0","0","","",""
"1551310","","","","","","","13","13","13"
"1551330","0.2727272727272727","0.2727272727272727","0.2727272727272727","","","","","",""
"1551360","","","","","","","2.4166666666666665","2.4166666666666665","2.4166666666666665"
"1551380","","","","0","0","0","1.9090909090909092","1.9090909090909092","1.9090909090909092"
"1551390","","","","0","0","0","","",""
"1551440","","","","","","","2.3","2.3","2.3"
"1551500","0","0","0","","","","","",""
"1551510","","","","0.07692307692307693","0.07692307692307693","0.07692307692307693","","",""
"1551530","","","","0","0","0","","",""
"1551560","","","","0","0","0","","",""
"1551610","0","0","0","","","","","",""
"1551700","","","","0.08333333333333333","0.08333333333333333","0.08333333333333333","","",""
"1551750","0","0","0","","","","","",""
"1551780","","","","","","","0","0","0"
"1551810","","","","0","0","0","","",""
"1551880","","","","0","0","0","","",""
"1551940","","","","0","0","0","","",""
"1551990","","","","0","0","0","","",""
"1552060","0","0","0","","","","","",""
"1552110","0","0","0","","","","","",""
"1552130","0","0","0","0","0","0","","",""
"1552180","","","","","","","20.22222222222222","20.22222222222222","20.22222222222222"
"1552190","0.23076923076923078","0.23076923076923078","0.23076923076923078","","","","","",""
"1552360","","","","0","0","0","","",""
"1552380","","","","0","0","0","","",""
"1552390","","","","","","","0.3","0.3","0.3"
"1552450","","","","0","0","0","","",""
"1552510","0","0","0","","","","","",""
"1552570","0","0","0","","","","","",""
"1552600","0","0","0","0","0","0","","",""
"1552790","","","","","","","0","0","0"
"1552810","","","","","","","0","0","0"
"1552890","0","0","0","","","","","",""
"1552900","0","0","0","","","","","",""
"1552950","0","0","0","","","","","",""
"1552960","","","","0","0","0","","",""
"1553000","","","","0","0","0","","",""
"1553100","","","","0","0","0","","",""
"1553110","","","","0","0","0","","",""
"1553150","","","","0.16666666666666666","0.16666666666666666","0.16666666666666666","","",""
"1553230","0","0","0","","","","","",""
"1553440","0.18181818181818182","0.18181818181818182","0.18181818181818182","","","","","",""
"1553620","","","","0","0","0","","",""
"1553630","","","","0.09090909090909091","0.09090909090909091","0.09090909090909091","","",""
"1553800","","","","","","","0.1","0.1","0.1"
"1553830","0.1111111111111111","0.1111111111111111","0.1111111111111111","","","","0","0","0"
"1553840","","","","","","","0.09090909090909091","0.09090909090909091","0.09090909090909091"
"1553910","","","","0","0","0","","",""
"1553920","","","","","","","0","0","0"
"1553930","0","0","0","","","","","",""
"1554040","","","","","","","0.5","0.5","0.5"
"1554150","0","0","0","","","","","",""
"1554170","","","","","","","0.6363636363636364","0.6363636363636364","0.6363636363636364"
"1554230","","","","0","0","0","","",""
"1554240","","","","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222"
"1554260","","","","1.0769230769230769","1.0769230769230769","1.0769230769230769","","",""
"1554410","","","","","","","0","0","0"
"1554470","0","0","0","","","","","",""
"1554620","","","","0","0","0","","",""
"1554630","","","","","","","0.6363636363636364","0.6363636363636364","0.6363636363636364"
"1554720","0","0","0","","","","","",""
"1554730","","","","","","","1.1","1.1","1.1"
"1554740","0","0","0","","","","0.5","0.5","0.5"
"1554810","","","","0","0","0","","",""
"1554930","0","0","0","","","","","",""
"1554940","","","","0","0","0","","",""
"1555010","0","0","0","","","","","",""
"1555020","","","","0","0","0","","",""
"1555030","0","0","0","","","","","",""
"1555040","","","","","","","0.125","0.125","0.125"
"1555150","","","","0","0","0","","",""
"1555270","","","","0","0","0","","",""
"1555350","","","","0","0","0","","",""
"1555400","","","","","","","0","0","0"
"1555440","","","","0","0","0","","",""
"1555500","","","","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111"
"1555540","","","","0","0","0","","",""
"1555590","","","","0.06666666666666667","0.06666666666666667","0.06666666666666667","","",""
"1555600","","","","","","","0.18181818181818182","0.18181818181818182","0.18181818181818182"
"1555610","0","0","0","","","","","",""
"1555660","","","","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333"
"1555670","0.2222222222222222","0.2222222222222222","0.2222222222222222","","","","","",""
"1555750","0","0","0","","","","","",""
"1555800","","","","0","0","0","","",""
"1555810","0","0","0","","","","","",""
"1555820","","","","0","0","0","","",""
"1555840","","","","0","0","0","","",""
"1555870","","","","","","","0","0","0"
"1555880","0.36363636363636365","0.36363636363636365","0.36363636363636365","","","","","",""
"1555940","0","0","0","","","","","",""
"1555980","","","","","","","0.1","0.1","0.1"
"1556050","","","","0","0","0","","",""
"1556090","","","","0","0","0","","",""
"1556170","","","","0.9","0.9","0.9","","",""
"1556180","","","","","","","0","0","0"
"1556290","","","","","","","0","0","0"
"1556380","0","0","0","","","","","",""
"1556390","","","","","","","0","0","0"
"1556400","0.5","0.5","0.5","0","0","0","","",""
"1556480","","","","","","","0","0","0"
"1556490","","","","0","0","0","","",""
"1556550","","","","0","0","0","","",""
"1556590","0.6363636363636364","0.6363636363636364","0.6363636363636364","","","","","",""
"1556620","0","0","0","","","","","",""
"1556640","0.3","0.3","0.3","","","","","",""
"1556660","","","","","","","0","0","0"
"1556760","","","","","","","0","0","0"
"1556780","","","","0","0","0","0.3","0.3","0.3"
"1556930","0","0","0","","","","","",""
"1557070","","","","","","","0.8","0.8","0.8"
"1557080","","","","0.6","0.6","0.6","","",""
"1557170","","","","1","1","1","","",""
"1557210","","","","1","1","1","","",""
"1557220","","","","","","","0","0","0"
"1557260","0.125","0.125","0.125","","","","","",""
"1557370","","","","0","0","0","","",""
"1557390","","","","0","0","0","","",""
"1557450","","","","","","","0","0","0"
"1557470","0","0","0","","","","","",""
"1557500","","","","4.444444444444445","4.444444444444445","4.444444444444445","","",""
"1557580","","","","7.8","7.8","7.8","","",""
"1557700","0","0","0","","","","","",""
"1557860","0","0","0","0.6","0.6","0.6","0.4444444444444444","0.4444444444444444","0.4444444444444444"
"1557870","","","","","","","0","0","0"
"1557880","0","0","0","","","","","",""
"1557980","","","","0.16666666666666666","0.16666666666666666","0.16666666666666666","","",""
"1558060","","","","0.16666666666666666","0.16666666666666666","0.16666666666666666","","",""
"1558110","","","","","","","0.1","0.1","0.1"
"1558160","0","0","0","","","","","",""
"1558210","0","0","0","","","","","",""
"1558250","","","","0.4","0.4","0.4","","",""
"1558270","","","","","","","0.4","0.4","0.4"
"1558290","","","","0.2857142857142857","0.2857142857142857","0.2857142857142857","","",""
"1558500","0","0","0","","","","","",""
"1558560","","","","0.9090909090909091","0.9090909090909091","0.9090909090909091","","",""
"1558620","0","0","0","","","","","",""
"1558650","0","0","0","","","","","",""
"1558710","0","0","0","","","","","",""
"1558740","0","0","0","","","","","",""
"1558760","0","0","0","","","","","",""
"1558790","","","","0","0","0","","",""
"1558810","","","","","","","0.7","0.7","0.7"
"1558840","","","","0.8181818181818182","0.8181818181818182","0.8181818181818182","","",""
"1558940","","","","","","","0.16666666666666666","0.16666666666666666","0.16666666666666666"
"1558990","0.18181818181818182","0.18181818181818182","0.18181818181818182","","","","","",""
"1559110","","","","","","","0.5833333333333334","0.5833333333333334","0.5833333333333334"
"1559150","0","0","0","","","","","",""
"1559240","","","","0.3","0.3","0.3","0.3","0.3","0.3"
"1559370","","","","0","0","0","","",""
"1559390","","","","","","","0","0","0"
"1559560","0","0","0","","","","","",""
"1559610","","","","","","","0","0","0"
"1559690","0","0","0","","","","","",""
"1559730","0","0","0","","","","","",""
"1559820","0.09090909090909091","0.09090909090909091","0.09090909090909091","","","","","",""
"1559880","","","","0.46153846153846156","0.46153846153846156","0.46153846153846156","","",""
"1559890","","","","","","","0","0","0"
"1559960","","","","","","","0.4","0.4","0.4"
"1560000","","","","","","","0","0","0"
"1560050","0","0","0","","","","","",""
"1560080","","","","","","","0.09090909090909091","0.09090909090909091","0.09090909090909091"
"1560090","","","","0.45454545454545453","0.45454545454545453","0.45454545454545453","","",""
"1560100","","","","","","","0","0","0"
"1560130","","","","","","","0","0","0"
"1560160","","","","","","","0","0","0"
"1560190","0","0","0","","","","","",""
"1560210","0","0","0","","","","","",""
"1560220","","","","0.25","0.25","0.25","","",""
"1560230","","","","","","","0.09090909090909091","0.09090909090909091","0.09090909090909091"
"1560280","0","0","0","","","","","",""
"1560350","","","","0","0","0","","",""
"1560380","","","","0","0","0","","",""
"1560410","0","0","0","0.5","0.5","0.5","","",""
"1560450","","","","0","0","0","","",""
"1560490","","","","","","","0","0","0"
"1560500","","","","","","","0","0","0"
"1560550","","","","0","0","0","","",""
"1560570","","","","0","0","0","","",""
"1560790","0","0","0","","","","","",""
"1560810","","","","3.5454545454545454","3.5454545454545454","3.5454545454545454","","",""
"1560820","","","","2.6363636363636362","2.6363636363636362","2.6363636363636362","","",""
"1560900","","","","0","0","0","","",""
"1560940","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333","","",""
"1561030","0","0","0","0.09090909090909091","0.09090909090909091","0.09090909090909091","0.4","0.4","0.4"
"1561040","0.2727272727272727","0.2727272727272727","0.2727272727272727","","","","","",""
"1561070","","","","0.46153846153846156","0.46153846153846156","0.46153846153846156","","",""
"1561150","0","0","0","","","","","",""
"1561170","","","","","","","0","0","0"
"1561230","","","","","","","0.4","0.4","0.4"
"1561260","0","0","0","","","","","",""
"1561270","0.15384615384615385","0.15384615384615385","0.15384615384615385","","","","","",""
"1561280","","","","","","","1.2","1.2","1.2"
"1561420","0","0","0","","","","","",""
"1561480","","","","","","","0","0","0"
"1561560","0.1","0.1","0.1","","","","","",""
"1561570","0.1","0.1","0.1","","","","","",""
"1561610","","","","0","0","0","","",""
"1561740","","","","0.5","0.5","0.5","","",""
"1561810","0","0","0","","","","","",""
"1561820","","","","0","0","0","","",""
"1561840","","","","","","","0.5","0.5","0.5"
"1561850","","","","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222"
"1561870","","","","","","","0.18181818181818182","0.18181818181818182","0.18181818181818182"
"1561910","","","","0.08333333333333333","0.08333333333333333","0.08333333333333333","","",""
"1561940","0","0","0","","","","","",""
"1561980","","","","0.5384615384615384","0.5384615384615384","0.5384615384615384","","",""
"1562000","0","0","0","","","","","",""
"1562010","0","0","0","","","","","",""
"1562040","0","0","0","","","","","",""
"1562050","","","","","","","0","0","0"
"1562110","","","","0","0","0","","",""
"1562120","","","","","","","0","0","0"
"1562140","","","","0","0","0","","",""
"1562170","0.21428571428571427","0.21428571428571427","0.21428571428571427","","","","","",""
"1562280","0","0","0","","","","","",""
"1562370","","","","","","","0.5","0.5","0.5"
"1562420","","","","0.6153846153846154","0.6153846153846154","0.6153846153846154","","",""
"1562450","","","","0","0","0","","",""
"1562510","0","0","0","","","","","",""
"1562560","","","","","","","0","0","0"
"1562670","","","","0.5833333333333334","0.5833333333333334","0.5833333333333334","","",""
"1562720","","","","0.09090909090909091","0.09090909090909091","0.09090909090909091","","",""
"1562790","","","","0.7272727272727273","0.7272727272727273","0.7272727272727273","","",""
"1562980","","","","","","","0","0","0"
"1563150","","","","","","","0","0","0"
"1563160","0","0","0","","","","","",""
"1563210","","","","0","0","0","","",""
"1563280","0","0","0","","","","","",""
"1563360","","","","","","","0.4166666666666667","0.4166666666666667","0.4166666666666667"
"1563380","","","","0","0","0","","",""
"1563390","","","","0","0","0","","",""
"1563480","","","","","","","0.3","0.3","0.3"
"1563510","0","0","0","","","","","",""
"1563520","","","","","","","1.6363636363636365","1.6363636363636365","1.6363636363636365"
"1563600","","","","0","0","0","","",""
"1563610","","","","0","0","0","","",""
"1563640","","","","0","0","0","","",""
"1563720","","","","","","","0","0","0"
"1563760","","","","","","","0","0","0"
"1563770","","","","","","","0","0","0"
"1563840","0","0","0","","","","","",""
"1563900","","","","0.15384615384615385","0.15384615384615385","0.15384615384615385","","",""
"1563990","","","","","","","0.5555555555555556","0.5555555555555556","0.5555555555555556"
"1564000","","","","","","","1","1","1"
"1564070","0","0","0","","","","","",""
"1564150","","","","","","","0.2","0.2","0.2"
"1564220","","","","0.6","0.6","0.6","","",""
"1564230","0","0","0","","","","","",""
"1564340","","","","","","","0","0","0"
"1564370","","","","","","","0.2","0.2","0.2"
"1564410","","","","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222"
"1564480","","","","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222"
"1564560","","","","0","0","0","","",""
"1564570","0.09090909090909091","0.09090909090909091","0.09090909090909091","","","","","",""
"1564590","0.3","0.3","0.3","","","","","",""
"1564660","","","","","","","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"1564780","","","","","","","0","0","0"
"1565060","0","0","0","","","","","",""
"1565090","0","0","0","","","","","",""
"1565210","0.4166666666666667","0.4166666666666667","0.4166666666666667","","","","","",""
"1565320","0","0","0","","","","","",""
"1565470","0.2222222222222222","0.2222222222222222","0.2222222222222222","","","","","",""
"1565560","","","","0","0","0","1.3636363636363635","1.3636363636363635","1.3636363636363635"
"1565570","","","","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.46153846153846156","0.46153846153846156","0.46153846153846156"
"1565610","","","","0","0","0","","",""
"1565670","","","","0","0","0","","",""
"1565680","","","","0","0","0","","",""
"1565700","","","","0","0","0","1.4","1.4","1.4"
"1565810","0","0","0","","","","","",""
"1565870","","","","","","","1.0909090909090908","1.0909090909090908","1.0909090909090908"
"1565900","","","","0","0","0","","",""
"1565930","","","","0.4","0.4","0.4","","",""
"1566010","","","","","","","0.5833333333333334","0.5833333333333334","0.5833333333333334"
"1566020","0","0","0","","","","0","0","0"
"1566160","0","0","0","","","","","",""
"1566240","","","","","","","1.7","1.7","1.7"
"1566390","","","","","","","1.5833333333333333","1.5833333333333333","1.5833333333333333"
"1566450","0.2","0.2","0.2","","","","","",""
"1566500","","","","0.18181818181818182","0.18181818181818182","0.18181818181818182","","",""
"1566510","0","0","0","","","","","",""
"1566520","","","","","","","1.8888888888888888","1.8888888888888888","1.8888888888888888"
"1566530","","","","0","0","0","","",""
"1566660","","","","","","","0.5","0.5","0.5"
"1566670","0.25","0.25","0.25","","","","","",""
"1566680","","","","","","","2.888888888888889","2.888888888888889","2.888888888888889"
"1566720","0","0","0","","","","","",""
"1566760","","","","","","","4.555555555555555","4.555555555555555","4.555555555555555"
"1566780","0.1111111111111111","0.1111111111111111","0.1111111111111111","","","","","",""
"1566990","","","","","","","0.1","0.1","0.1"
"1567080","0","0","0","","","","","",""
"1567210","","","","4.777777777777778","4.777777777777778","4.777777777777778","","",""
"1567280","0","0","0","","","","","",""
"1567350","","","","0","0","0","","",""
"1567440","","","","0","0","0","","",""
"1567610","","","","0.5","0.5","0.5","","",""
"1567690","0.2222222222222222","0.2222222222222222","0.2222222222222222","","","","","",""
"1567710","","","","0","0","0","","",""
"1567730","0","0","0","0","0","0","","",""
"1567780","","","","","","","2","2","2"
"1567870","0","0","0","","","","","",""
"1567890","","","","","","","2.3333333333333335","2.3333333333333335","2.3333333333333335"
"1567910","","","","","","","1.0909090909090908","1.0909090909090908","1.0909090909090908"
"1568140","","","","0.25","0.25","0.25","","",""
"1568230","","","","0","0","0","","",""
"1568260","0","0","0","","","","","",""
"1568320","","","","0","0","0","","",""
"1568360","","","","","","","0.9","0.9","0.9"
"1568370","","","","0","0","0","1","1","1"
"1568480","0.08333333333333333","0.08333333333333333","0.08333333333333333","0","0","0","","",""
"1568500","","","","0.2727272727272727","0.2727272727272727","0.2727272727272727","","",""
"1568800","","","","","","","1.9","1.9","1.9"
"1568810","0","0","0","","","","","",""
"1569000","","","","0","0","0","","",""
"1569030","","","","","","","2.909090909090909","2.909090909090909","2.909090909090909"
"1569050","0","0","0","","","","","",""
"1569060","0","0","0","","","","","",""
"1569080","","","","","","","0.4","0.4","0.4"
"1569140","","","","0","0","0","","",""
"1569190","","","","0.9090909090909091","0.9090909090909091","0.9090909090909091","2.7777777777777777","2.7777777777777777","2.7777777777777777"
"1569230","","","","","","","3","3","3"
"1569330","","","","","","","2.2222222222222223","2.2222222222222223","2.2222222222222223"
"1569350","","","","0","0","0","","",""
"1569520","","","","2.4","2.4","2.4","","",""
"1569610","0","0","0","0","0","0","","",""
"1569630","","","","0.8","0.8","0.8","","",""
"1569650","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.45454545454545453","0.45454545454545453","0.45454545454545453","","",""
"1569670","0","0","0","","","","","",""
"1569690","0","0","0","","","","","",""
"1569720","0","0","0","","","","","",""
