"Step","102-static-1","102-static-1 - dead-1__MIN","102-static-1 - dead-1__MAX","102-ofb","102-ofbt - dead-1__MIN","102-ofbt - dead-1__MAX","102-dynamic","102-dynamic - dead-1__MIN","102-dynamic - dead-1__MAX","102-every-10","102-every-10 - dead-1__MIN","102-every-10 - dead-1__MAX","102-every-100","102-every-100 - dead-1__MIN","102-every-100 - dead-1__MAX"
"176336","","","","0","0","0","","","","","","","","",""
"176339","","","","0","0","0","","","","","","","","",""
"176345","","","","","","","0","0","0","","","","","",""
"176353","4","4","4","0","0","0","","","","5","5","5","","",""
"176358","","","","0","0","0","","","","","","","","",""
"176365","","","","","","","","","","","","","0","0","0"
"176371","","","","0","0","0","","","","","","","","",""
"176374","3","3","3","","","","","","","","","","","",""
"176375","","","","","","","","","","4","4","4","","",""
"176382","","","","","","","","","","","","","0","0","0"
"176385","0","0","0","","","","","","","","","","","",""
"176386","","","","0","0","0","","","","","","","","",""
"176388","4","4","4","","","","","","","","","","","",""
"176389","","","","","","","","","","4","4","4","","",""
"176391","","","","","","","","","","","","","0","0","0"
"176393","","","","","","","","","","","","","0","0","0"
"176395","","","","","","","","","","0","0","0","","",""
"176402","9","9","9","","","","","","","","","","","",""
"176406","","","","0","0","0","","","","","","","","",""
"176407","","","","","","","0","0","0","","","","","",""
"176410","","","","","","","","","","","","","0","0","0"
"176411","0","0","0","","","","","","","","","","","",""
"176412","","","","","","","","","","","","","0","0","0"
"176413","5","5","5","0","0","0","","","","","","","","",""
"176415","","","","","","","","","","","","","0","0","0"
"176417","","","","0","0","0","","","","","","","","",""
"176418","","","","","","","","","","","","","0","0","0"
"176426","","","","","","","0","0","0","","","","","",""
"176428","","","","","","","0","0","0","","","","0","0","0"
"176430","","","","","","","","","","","","","0","0","0"
"176431","","","","","","","","","","6","6","6","","",""
"176434","","","","","","","","","","","","","0","0","0"
"176442","","","","0","0","0","","","","","","","","",""
"176444","","","","","","","","","","","","","0","0","0"
"176448","0","0","0","","","","","","","","","","","",""
"176449","0","0","0","","","","","","","","","","","",""
"176451","2","2","2","","","","","","","","","","","",""
"176452","","","","0","0","0","","","","","","","0","0","0"
"176456","","","","","","","","","","","","","0","0","0"
"176460","","","","","","","","","","","","","0","0","0"
"176466","","","","","","","0","0","0","","","","","",""
"176470","","","","","","","","","","","","","0","0","0"
"176471","","","","0","0","0","","","","","","","","",""
"176487","","","","","","","0","0","0","","","","","",""
"176490","","","","","","","0","0","0","0","0","0","","",""
"176493","2","2","2","","","","","","","","","","","",""
"176497","","","","0","0","0","","","","","","","","",""
"176499","0","0","0","","","","","","","","","","","",""
"176501","","","","","","","","","","","","","2","2","2"
"176502","","","","","","","","","","","","","5","5","5"
"176508","","","","","","","","","","3","3","3","","",""
"176520","0","0","0","","","","","","","","","","","",""
"176521","","","","0","0","0","","","","","","","","",""
"176523","","","","","","","","","","","","","0","0","0"
"176525","0","0","0","","","","","","","","","","0","0","0"
"176529","","","","0","0","0","","","","","","","","",""
"176531","","","","0","0","0","","","","","","","","",""
"176533","2","2","2","","","","","","","","","","","",""
"176537","","","","","","","0","0","0","","","","","",""
"176538","","","","","","","0","0","0","","","","","",""
"176543","","","","","","","0","0","0","","","","","",""
"176544","","","","","","","","","","","","","0","0","0"
"176546","","","","","","","","","","3","3","3","","",""
"176548","","","","0","0","0","0","0","0","","","","","",""
"176549","1","1","1","","","","","","","","","","","",""
"176550","","","","0","0","0","","","","","","","","",""
"176553","","","","0","0","0","","","","","","","","",""
"176554","","","","","","","0","0","0","","","","","",""
"176558","","","","","","","","","","","","","0","0","0"
"176560","","","","","","","","","","","","","0","0","0"
"176565","","","","","","","","","","","","","0","0","0"
"176566","","","","","","","0","0","0","","","","","",""
"176567","","","","","","","","","","","","","0","0","0"
"176572","","","","","","","","","","3","3","3","","",""
"176574","","","","","","","0","0","0","","","","","",""
"176576","","","","","","","0","0","0","","","","","",""
"176577","","","","","","","","","","","","","0","0","0"
"176580","","","","0","0","0","","","","","","","","",""
"176581","","","","0","0","0","","","","","","","","",""
"176584","","","","","","","","","","","","","0","0","0"
"176585","","","","","","","0","0","0","","","","","",""
"176586","","","","","","","0","0","0","","","","","",""
"176591","","","","0","0","0","","","","","","","","",""
"176593","","","","","","","","","","","","","0","0","0"
"176594","","","","","","","","","","","","","0","0","0"
"176595","","","","","","","0","0","0","","","","","",""
"176596","","","","0","0","0","","","","","","","","",""
"176599","","","","","","","0","0","0","","","","","",""
"176610","","","","","","","","","","10","10","10","","",""
"176614","","","","","","","0","0","0","","","","","",""
"176615","1","1","1","","","","0","0","0","","","","","",""
"176617","","","","0","0","0","","","","","","","","",""
"176618","","","","","","","","","","","","","0","0","0"
"176622","","","","","","","","","","2","2","2","","",""
"176623","3","3","3","","","","","","","","","","","",""
"176626","5","5","5","","","","","","","","","","","",""
"176627","","","","","","","","","","1","1","1","","",""
"176628","1","1","1","","","","","","","","","","","",""
"176631","6","6","6","","","","","","","","","","","",""
"176633","","","","","","","","","","0","0","0","","",""
"176635","3","3","3","","","","","","","","","","","",""
"176639","","","","","","","","","","12","12","12","","",""
"176642","1","1","1","0","0","0","","","","","","","","",""
"176643","","","","","","","","","","","","","0","0","0"
"176649","","","","","","","","","","","","","0","0","0"
"176650","","","","","","","","","","","","","0","0","0"
"176651","","","","","","","0","0","0","","","","","",""
"176655","","","","","","","0","0","0","","","","","",""
"176658","1","1","1","","","","0","0","0","","","","","",""
"176663","","","","0","0","0","","","","","","","","",""
"176669","","","","0","0","0","","","","","","","","",""
"176683","0","0","0","","","","","","","","","","","",""
"176684","","","","","","","0","0","0","","","","","",""
"176686","","","","","","","","","","1","1","1","","",""
"176687","","","","","","","0","0","0","","","","","",""
"176688","","","","0","0","0","","","","","","","","",""
"176695","","","","","","","","","","5","5","5","","",""
"176696","","","","","","","0","0","0","","","","","",""
"176697","","","","","","","","","","7","7","7","","",""
"176698","","","","","","","0","0","0","","","","","",""
"176700","","","","","","","","","","","","","0","0","0"
"176706","","","","0","0","0","","","","","","","","",""
"176710","","","","","","","","","","2","2","2","","",""
"176712","2","2","2","","","","","","","","","","","",""
"176714","","","","","","","","","","6","6","6","","",""
"176723","","","","","","","","","","","","","0","0","0"
"176724","","","","","","","","","","","","","0","0","0"
"176726","","","","0","0","0","","","","","","","","",""
"176730","","","","","","","","","","","","","0","0","0"
"176733","","","","","","","","","","7","7","7","","",""
"176736","","","","","","","","","","","","","0","0","0"
"176738","","","","0","0","0","","","","3","3","3","","",""
"176740","","","","","","","0","0","0","4","4","4","","",""
"176743","","","","","","","","","","","","","0","0","0"
"176744","","","","","","","0","0","0","","","","","",""
"176753","","","","","","","","","","","","","4","4","4"
"176758","","","","","","","0","0","0","","","","","",""
"176770","","","","","","","0","0","0","","","","","",""
"176772","","","","","","","0","0","0","","","","","",""
"176775","","","","0","0","0","","","","","","","","",""
"176779","","","","","","","","","","","","","0","0","0"
"176783","","","","","","","","","","","","","0","0","0"
"176785","6","6","6","","","","","","","","","","","",""
"176790","","","","0","0","0","0","0","0","","","","","",""
"176794","","","","","","","0","0","0","","","","0","0","0"
"176795","","","","0","0","0","","","","","","","","",""
"176798","6","6","6","","","","","","","","","","","",""
"176801","3","3","3","","","","","","","","","","","",""
"176804","","","","","","","","","","9","9","9","","",""
"176806","","","","","","","","","","","","","3","3","3"
"176810","","","","0","0","0","0","0","0","","","","","",""
"176812","","","","0","0","0","","","","","","","","",""
"176814","","","","","","","","","","","","","0","0","0"
"176816","0","0","0","","","","","","","","","","","",""
"176817","","","","","","","0","0","0","","","","","",""
"176820","","","","","","","0","0","0","","","","","",""
"176830","2","2","2","","","","","","","","","","","",""
"176831","","","","","","","","","","3","3","3","","",""
"176835","","","","","","","0","0","0","","","","","",""
"176839","","","","0","0","0","0","0","0","","","","","",""
"176840","","","","","","","0","0","0","","","","","",""
"176846","","","","","","","","","","","","","0","0","0"
"176848","","","","0","0","0","","","","","","","","",""
"176861","","","","","","","","","","","","","6","6","6"
"176869","","","","","","","","","","","","","4","4","4"
"176871","","","","","","","0","0","0","","","","","",""
"176876","","","","","","","","","","","","","0","0","0"
"176878","","","","0","0","0","","","","","","","","",""
"176879","","","","","","","0","0","0","6","6","6","","",""
"176884","","","","","","","","","","","","","0","0","0"
"176886","","","","","","","","","","","","","0","0","0"
"176889","","","","","","","","","","7","7","7","","",""
"176893","","","","","","","","","","","","","2","2","2"
"176899","","","","0","0","0","","","","","","","","",""
"176902","","","","0","0","0","","","","","","","","",""
"176903","","","","0","0","0","","","","","","","","",""
"176912","","","","0","0","0","","","","","","","","",""
"176918","4","4","4","","","","","","","","","","","",""
"176920","","","","0","0","0","","","","","","","","",""
"176931","","","","","","","0","0","0","","","","","",""
"176934","","","","","","","0","0","0","","","","","",""
"176939","1","1","1","","","","","","","","","","","",""
"176944","","","","","","","0","0","0","","","","","",""
"176948","","","","","","","0","0","0","","","","","",""
"176952","","","","","","","0","0","0","","","","","",""
"176954","","","","","","","","","","","","","3","3","3"
"176955","1","1","1","","","","","","","","","","","",""
"176956","5","5","5","","","","","","","","","","","",""
"176957","","","","0","0","0","","","","","","","","",""
"176966","","","","0","0","0","","","","","","","","",""
"176974","","","","","","","","","","","","","0","0","0"
"176975","7","7","7","","","","","","","","","","","",""
"176977","","","","","","","","","","4","4","4","","",""
"176978","","","","","","","","","","4","4","4","","",""
"176979","6","6","6","","","","","","","","","","","",""
